accuracy,iteration,time,solver,random_state,penalty,max_iter,class_weight,C
0.49693251533742333,11,4.064699411392212,lbfgs,42,None,10000,None,0.004385306977749856
0.49693251533742333,76,4.04191255569458,lbfgs,42,None,10000,None,6.899220098440467
0.49693251533742333,8,4.0653581619262695,lbfgs,42,None,10000,None,0.19696996148999235
0.49693251533742333,41,4.053982734680176,lbfgs,42,None,10000,None,89.61898068616136
0.5030674846625767,48,4.051584959030151,lbfgs,42,l2,10000,None,40.10513660865751
0.49693251533742333,35,4.065100908279419,lbfgs,42,None,10000,None,51.14462515963039
0.49693251533742333,21,4.0706236362457275,lbfgs,42,None,10000,None,0.09136923736814541
0.49693251533742333,22,4.071329355239868,lbfgs,42,None,10000,None,4.081313915969719
0.49693251533742333,98,4.047291278839111,lbfgs,42,None,10000,None,92.12977276685545
0.49693251533742333,30,4.069113254547119,lbfgs,42,None,10000,None,0.006975896043328044
0.49693251533742333,77,4.061696767807007,lbfgs,42,l2,10000,None,469.0293284059374
0.5153374233128835,24,4.079759359359741,lbfgs,42,l2,10000,None,1.7914306484060245
0.49693251533742333,1,4.087130546569824,lbfgs,42,l2,10000,None,795.0601750844187
0.49693251533742333,100,4.052306652069092,lbfgs,42,None,10000,None,33.69767985844033
0.50920245398773,84,4.059531927108765,lbfgs,42,l2,10000,None,3.7566436461445862
0.49693251533742333,44,4.073890924453735,lbfgs,42,None,10000,None,1.412537544622754
0.49693251533742333,46,4.073096513748169,lbfgs,42,None,10000,None,5.910170366102436
0.49693251533742333,93,4.05630898475647,lbfgs,42,None,10000,None,2.6157726827191055
0.49693251533742333,57,4.081178188323975,lbfgs,42,None,10000,None,3.6441815078886086
0.49693251533742333,86,4.074776649475098,lbfgs,42,None,10000,None,0.9541134102819789
0.5030674846625767,58,4.0826146602630615,lbfgs,42,l2,10000,None,34.26099724881369
0.49693251533742333,9,4.099851369857788,lbfgs,42,None,10000,None,0.10318106352675918
0.49693251533742333,62,4.0848798751831055,lbfgs,42,None,10000,None,0.1863802972346199
0.49693251533742333,78,4.078191518783569,lbfgs,42,None,10000,None,0.03025519803872306
0.49693251533742333,0,4.104089021682739,lbfgs,42,None,10000,None,0.5475200153037678
0.50920245398773,53,4.096626043319702,lbfgs,42,l2,10000,None,4.092606597300105
0.5153374233128835,23,4.1053526401519775,lbfgs,42,l2,10000,None,2.8106062003343975
0.49693251533742333,109,4.082882404327393,lbfgs,42,None,10000,None,682.9674408079633
0.49693251533742333,85,4.094494342803955,lbfgs,42,l2,10000,None,353.8343568147222
0.49693251533742333,87,4.093163251876831,lbfgs,42,None,10000,None,543.0002130657377
0.49693251533742333,31,4.112029075622559,lbfgs,42,l2,10000,None,179.80426951774348
0.49693251533742333,88,4.103397607803345,lbfgs,42,None,10000,None,1.4845676750522714
0.49693251533742333,75,4.107219219207764,lbfgs,42,None,10000,None,0.17442149315611752
0.49693251533742333,64,4.115842580795288,lbfgs,42,None,10000,None,0.4677351412871981
0.49693251533742333,105,4.104100942611694,lbfgs,42,None,10000,None,54.35005651294466
0.49693251533742333,52,4.12886118888855,lbfgs,42,l2,10000,None,861.3903457724265
0.49693251533742333,71,4.134079456329346,lbfgs,42,None,10000,None,151.0775731924994
0.49693251533742333,67,4.135830640792847,lbfgs,42,None,10000,None,2.0511621788255647
0.49693251533742333,102,4.122143030166626,lbfgs,42,None,10000,None,33.32728995761372
0.5030674846625767,91,4.126584053039551,lbfgs,42,l2,10000,None,137.91134690235992
0.5030674846625767,107,4.11988639831543,lbfgs,42,l2,10000,None,16.383247796286373
0.5030674846625767,81,4.344144582748413,lbfgs,42,l2,10000,balanced,7.834296427662112
0.5030674846625767,12,4.35727596282959,lbfgs,42,None,10000,balanced,171.08029875993253
0.5030674846625767,47,4.35879373550415,lbfgs,42,None,10000,balanced,0.0028734258866748713
