accuracy,iteration,time,shrinking,random_state,max_iter,kernel,decision_function_shape,class_weight,C
0.4539877300613497,58,115.21260213851929,False,42,10000,linear,ovr,None,34.26099724881369
0.4049079754601227,122,115.22168636322021,False,42,10000,linear,ovr,balanced,384.4147117595774
0.4110429447852761,38,115.31861019134521,False,42,10000,linear,ovr,balanced,0.012882495516931335
0.4539877300613497,74,115.42010593414307,False,42,10000,linear,ovr,None,0.5883015599888819
0.4539877300613497,77,115.4595696926117,False,42,10000,linear,ovr,None,469.0293284059374
0.4049079754601227,45,115.52239418029785,False,42,10000,linear,ovr,balanced,211.64109507708636
0.4662576687116564,131,115.5440034866333,False,42,10000,linear,ovr,balanced,0.0012717448862880681
0.4539877300613497,107,115.56694626808167,False,42,10000,linear,ovr,None,16.383247796286373
0.4539877300613497,84,115.6413643360138,False,42,10000,linear,ovr,None,3.7566436461445862
0.4049079754601227,112,115.70674705505371,False,42,10000,linear,ovr,balanced,17.458221529205037
0.4049079754601227,29,115.76043105125427,False,42,10000,linear,ovr,balanced,39.77406691050278
0.4049079754601227,95,115.79424452781677,False,42,10000,linear,ovr,balanced,21.066869257394146
0.4110429447852761,17,115.84223413467407,False,42,10000,linear,ovr,balanced,0.012189895989248661
0.4662576687116564,73,115.86129117012024,False,42,10000,linear,ovr,balanced,0.0019516413002858264
0.4539877300613497,116,116.03541326522827,False,42,10000,linear,ovr,None,3.9264493539959973
0.4601226993865031,4,116.10642004013062,False,42,10000,linear,ovr,None,0.002447935666196066
0.4539877300613497,80,116.46854019165039,False,42,10000,linear,ovr,None,0.029675633580735286
0.4049079754601227,89,116.73104929924011,False,42,10000,linear,ovr,balanced,0.7670081876935095
0.4539877300613497,125,116.72064423561096,False,42,10000,linear,ovr,None,1.1934383792107943
0.4049079754601227,81,116.74624133110046,False,42,10000,linear,ovr,balanced,7.834296427662112
0.4601226993865031,79,116.76385688781738,False,42,10000,linear,ovr,None,0.005796955946535209
0.3987730061349693,137,116.78682017326355,False,42,10000,linear,ovr,balanced,0.03650900524844982
0.4539877300613497,20,116.85354995727539,False,42,10000,linear,ovr,None,0.044177384488964765
0.4233128834355828,39,116.85664224624634,False,42,10000,linear,ovr,balanced,0.011282361216489924
0.3987730061349693,55,116.81470227241516,False,42,10000,linear,ovr,balanced,0.032329575336809406
0.4539877300613497,1,116.97420740127563,False,42,10000,linear,ovr,None,795.0601750844187
0.4539877300613497,23,117.01678133010864,False,42,10000,linear,ovr,None,2.8106062003343975
0.4049079754601227,123,116.98832249641418,False,42,10000,linear,ovr,balanced,6.367955209079155
0.4662576687116564,126,117.20593285560608,False,42,10000,linear,ovr,balanced,0.0046730453963150995
0.4539877300613497,108,117.24729537963867,False,42,10000,linear,ovr,None,0.46004466639347785
0.4539877300613497,90,117.49363040924072,False,42,10000,linear,ovr,None,0.07066429004252071
0.4539877300613497,99,117.56995034217834,False,42,10000,linear,ovr,None,0.04630202658603082
0.4601226993865031,118,117.86552166938782,False,42,10000,linear,ovr,None,0.003926449353995997
0.4539877300613497,85,118.01344656944275,False,42,10000,linear,ovr,None,353.8343568147222
0.4049079754601227,56,118.51025605201721,True,42,10000,linear,ovr,balanced,0.5883015599888819
0.4539877300613497,91,119.3792154788971,False,42,10000,linear,ovr,None,137.91134690235992
0.3987730061349693,72,119.80588698387146,True,42,10000,linear,ovr,balanced,0.018501204347718587
0.3987730061349693,49,119.92792224884033,True,42,10000,linear,ovr,balanced,0.030846081377571413
0.4662576687116564,27,120.58311343193054,True,42,10000,linear,ovr,balanced,0.0015177491558612493
0.4049079754601227,97,120.55662202835083,True,42,10000,linear,ovr,balanced,77.41052270741217
0.4539877300613497,105,120.64684319496155,True,42,10000,linear,ovr,None,54.35005651294466
0.4049079754601227,18,120.76751780509949,True,42,10000,linear,ovr,balanced,0.6773295140086063
0.4049079754601227,32,120.78998875617981,True,42,10000,linear,ovr,balanced,156.60297206860469
0.4049079754601227,117,120.7614643573761,True,42,10000,linear,ovr,balanced,0.014709570767969771
0.4662576687116564,25,120.84513759613037,True,42,10000,linear,ovr,balanced,0.0022594357702209783
0.4049079754601227,42,121.17463111877441,True,42,10000,linear,ovr,balanced,6.937452139421228
0.4539877300613497,98,121.32057762145996,True,42,10000,linear,ovr,None,92.12977276685545
0.4049079754601227,70,121.40679478645325,True,42,10000,linear,ovr,balanced,1.4481048230513716
0.4539877300613497,67,121.41294550895691,True,42,10000,linear,ovr,None,2.0511621788255647
0.4539877300613497,109,121.45951437950134,True,42,10000,linear,ovr,None,682.9674408079633
0.4662576687116564,101,121.47035479545593,True,42,10000,linear,ovr,balanced,0.0013854791675667229
0.4049079754601227,65,121.48503756523132,True,42,10000,linear,ovr,balanced,49.20395356814501
0.4662576687116564,69,121.52804589271545,True,42,10000,linear,ovr,balanced,0.004230580857765231
0.4049079754601227,135,121.49390745162964,True,42,10000,linear,ovr,balanced,1.0111137119549067
0.4539877300613497,134,121.51056957244873,True,42,10000,linear,ovr,None,4.495727713019051
0.4539877300613497,87,121.6180055141449,True,42,10000,linear,ovr,None,543.0002130657377
0.4049079754601227,96,121.98648238182068,True,42,10000,linear,ovr,balanced,0.34897956743787417
0.4539877300613497,121,121.97728061676025,True,42,10000,linear,ovr,None,1.5473907628208767
0.4539877300613497,100,122.00647115707397,True,42,10000,linear,ovr,None,33.69767985844033
0.4049079754601227,34,122.29770565032959,True,42,10000,linear,ovr,balanced,591.561634175473
0.4049079754601227,94,122.39949083328247,True,42,10000,linear,ovr,balanced,0.29080374827353117
0.4601226993865031,11,122.54776072502136,True,42,10000,linear,ovr,None,0.004385306977749856
0.4539877300613497,114,122.50947189331055,True,42,10000,linear,ovr,None,387.6144867002404
0.4539877300613497,78,122.55138659477234,True,42,10000,linear,ovr,None,0.03025519803872306
0.4049079754601227,10,122.58130693435669,True,42,10000,linear,ovr,balanced,0.5039645636126429
0.4539877300613497,86,122.56177473068237,True,42,10000,linear,ovr,None,0.9541134102819789
0.3987730061349693,115,122.56880140304565,True,42,10000,linear,ovr,balanced,0.23768402866248758
0.4539877300613497,88,122.63025188446045,True,42,10000,linear,ovr,None,1.4845676750522714
0.4539877300613497,8,122.66299223899841,True,42,10000,linear,ovr,None,0.19696996148999235
0.4539877300613497,75,122.64053249359131,True,42,10000,linear,ovr,None,0.17442149315611752
0.4539877300613497,93,122.74452519416809,True,42,10000,linear,ovr,None,2.6157726827191055
0.4539877300613497,128,122.81465268135071,True,42,10000,linear,ovr,None,0.017314103128901543
0.4539877300613497,76,122.8424665927887,True,42,10000,linear,ovr,None,6.899220098440467
0.4539877300613497,64,122.87565612792969,True,42,10000,linear,ovr,None,0.4677351412871981
0.4110429447852761,130,122.87710666656494,True,42,10000,linear,ovr,balanced,0.01274089685919111
0.4049079754601227,132,122.87112355232239,True,42,10000,linear,ovr,balanced,5.119175279997104
0.4049079754601227,82,122.87027215957642,True,42,10000,linear,ovr,balanced,6.109420249055714
0.4049079754601227,103,123.30329608917236,True,42,10000,linear,ovr,balanced,265.4605561975536
0.3987730061349693,50,123.34698224067688,True,42,10000,linear,ovr,balanced,0.017076544728138743
0.4539877300613497,35,123.38714909553528,True,42,10000,linear,ovr,None,51.14462515963039
0.4539877300613497,129,123.40756464004517,True,42,10000,linear,ovr,None,193.19683170169222
0.4539877300613497,120,123.47515630722046,True,42,10000,linear,ovr,None,0.013652116950664461
0.4539877300613497,22,123.52383685112,True,42,10000,linear,ovr,None,4.081313915969719
0.4539877300613497,102,123.49370288848877,True,42,10000,linear,ovr,None,33.32728995761372
0.4539877300613497,9,123.7036304473877,True,42,10000,linear,ovr,None,0.10318106352675918
0.4539877300613497,71,124.11341428756714,True,42,10000,linear,ovr,None,151.0775731924994
0.4539877300613497,46,124.65489149093628,True,42,10000,linear,ovr,None,5.910170366102436
0.3987730061349693,119,126.76461386680603,True,42,10000,linear,ovr,balanced,0.03008846276645725
0.4539877300613497,40,150.66122913360596,False,42,10000,linear,ovr,None,0.01804679146556722
0.4662576687116564,47,159.31467485427856,True,42,10000,linear,ovr,balanced,0.0028734258866748713
0.4049079754601227,147,109.09016466140747,False,42,10000,linear,ovr,balanced,25.633033198658953
0.4049079754601227,149,110.8615984916687,False,42,10000,linear,ovr,balanced,191.60198320684538
0.4662576687116564,145,111.11386036872864,False,42,10000,linear,ovr,balanced,0.004952220800885213
0.4539877300613497,146,112.06818008422852,False,42,10000,linear,ovr,None,5.248074602497723
0.4539877300613497,154,110.89652800559998,False,42,10000,linear,ovr,None,4.0476224868787325
0.4539877300613497,150,111.92235946655273,False,42,10000,linear,ovr,None,649.8303634842366
0.4539877300613497,164,112.83922338485718,False,42,10000,linear,ovr,None,0.3176874070649769
0.4049079754601227,157,113.2125244140625,False,42,10000,linear,ovr,balanced,30.088462766457237
0.4601226993865031,156,113.44573473930359,False,42,10000,linear,ovr,None,0.001984266498484643
0.4539877300613497,162,113.20573282241821,False,42,10000,linear,ovr,None,972.7472237769641
0.4049079754601227,155,114.06157994270325,False,42,10000,linear,ovr,balanced,199.71008660281842
0.4662576687116564,152,114.91895747184753,False,42,10000,linear,ovr,balanced,0.006823386941416697
0.4049079754601227,139,117.59438753128052,True,42,10000,linear,ovr,balanced,0.1382929369795943
0.4049079754601227,190,112.0849540233612,False,42,10000,linear,ovr,balanced,414.1903726221003
0.3987730061349693,173,114.07856297492981,False,42,10000,linear,ovr,balanced,0.04405548635065532
0.4539877300613497,160,114.72384738922119,False,42,10000,linear,ovr,None,569.1149576288402
0.4539877300613497,142,118.71798634529114,True,42,10000,linear,ovr,None,0.09981596274917238
0.4049079754601227,141,119.02479529380798,True,42,10000,linear,ovr,balanced,127.99706167051794
0.4539877300613497,140,119.16762709617615,True,42,10000,linear,ovr,None,0.16143585568264854
0.4662576687116564,172,115.48610091209412,False,42,10000,linear,ovr,balanced,0.00548529513941203
0.4539877300613497,167,115.7787070274353,False,42,10000,linear,ovr,None,226.15177461083582
0.4049079754601227,187,114.83036375045776,False,42,10000,linear,ovr,balanced,0.14099379493587233
0.4662576687116564,174,115.81429409980774,False,42,10000,linear,ovr,balanced,0.0027039583641088436
0.4539877300613497,182,115.54579377174377,False,42,10000,linear,ovr,None,0.9890084450210647
0.4662576687116564,170,116.70262217521667,False,42,10000,linear,ovr,balanced,0.0022039411818101087
0.4539877300613497,184,115.64503240585327,False,42,10000,linear,ovr,None,471.6284552998373
0.44785276073619634,165,117.1126184463501,False,42,10000,linear,ovr,None,0.00889610704409229
0.4049079754601227,188,115.6647572517395,False,42,10000,linear,ovr,balanced,922.9963848404526
0.4662576687116564,143,120.54397201538086,True,42,10000,linear,ovr,balanced,0.005829079788672337
0.4539877300613497,148,119.77523040771484,True,42,10000,linear,ovr,None,1.3037670471382128
0.4539877300613497,193,115.41111636161804,False,42,10000,linear,ovr,None,1.480471324897625
0.4539877300613497,180,116.69498229026794,False,42,10000,linear,ovr,None,64.50598332848311
0.4539877300613497,192,115.66266679763794,False,42,10000,linear,ovr,None,0.055106141113906555
0.4049079754601227,183,116.83054232597351,False,42,10000,linear,ovr,balanced,59.53878941276854
0.4049079754601227,176,117.20552730560303,False,42,10000,linear,ovr,balanced,558.2130689177255
0.4049079754601227,199,113.10342669487,False,42,10000,linear,ovr,balanced,113.03163247386955
0.4049079754601227,151,119.35407447814941,True,42,10000,linear,ovr,balanced,0.4401492842868148
0.4049079754601227,189,116.56502389907837,False,42,10000,linear,ovr,balanced,0.12694044019618023
0.4539877300613497,138,122.95114850997925,True,42,10000,linear,ovr,None,0.011282361216489924
0.4110429447852761,169,118.35771799087524,False,42,10000,linear,ovr,balanced,0.011824968703831047
0.4662576687116564,144,120.95014238357544,True,42,10000,linear,ovr,balanced,0.0022908676527677724
0.4539877300613497,194,115.84433507919312,False,42,10000,linear,ovr,None,0.2280342072000416
0.3987730061349693,161,119.32403206825256,True,42,10000,linear,ovr,balanced,0.1778279410038923
0.4539877300613497,166,119.00533628463745,False,42,10000,linear,ovr,None,49.3400971187957
0.4049079754601227,153,120.3597662448883,True,42,10000,linear,ovr,balanced,23.07809729698403
0.3987730061349693,159,120.10299253463745,True,42,10000,linear,ovr,balanced,0.03681289736425313
0.4049079754601227,221,112.91888666152954,False,42,10000,linear,ovr,balanced,5.23359365186758
0.4049079754601227,175,119.46841764450073,True,42,10000,linear,ovr,balanced,1.2302687708123812
0.4539877300613497,204,114.78083348274231,False,42,10000,linear,ovr,None,0.8128305161640986
0.4049079754601227,158,120.61633276939392,True,42,10000,linear,ovr,balanced,2.028616716966293
0.4539877300613497,168,120.1852400302887,True,42,10000,linear,ovr,None,19.76969640111858
0.4539877300613497,215,114.41264939308167,False,42,10000,linear,ovr,None,167.34009068393107
0.4049079754601227,248,113.27104353904724,False,42,10000,linear,ovr,balanced,2.9053603143031452
0.4539877300613497,171,120.60626435279846,True,42,10000,linear,ovr,None,63.97348354826469
0.4049079754601227,177,119.78202295303345,True,42,10000,linear,ovr,balanced,76.77149537690269
0.4539877300613497,163,121.19882941246033,True,42,10000,linear,ovr,None,1.564588018040553
0.4539877300613497,219,114.63668704032898,False,42,10000,linear,ovr,None,76.9839161929434
0.3987730061349693,230,114.28020024299622,False,42,10000,linear,ovr,balanced,0.019552396696208865
0.3987730061349693,214,115.47844982147217,False,42,10000,linear,ovr,balanced,0.08294686950952626
0.4539877300613497,228,114.46730041503906,False,42,10000,linear,ovr,None,0.04429961991003636
0.4539877300613497,179,120.52910017967224,True,42,10000,linear,ovr,None,1.509384896654952
0.4539877300613497,206,116.05805492401123,False,42,10000,linear,ovr,None,0.010129779687601016
0.4539877300613497,210,115.9321060180664,False,42,10000,linear,ovr,None,0.295665056508294
0.4049079754601227,224,114.99386477470398,False,42,10000,linear,ovr,balanced,849.5716271561207
0.4539877300613497,234,115.65247225761414,False,42,10000,linear,ovr,None,0.08433347577642752
0.4049079754601227,250,115.2250108718872,False,42,10000,linear,ovr,balanced,0.12145069377157791
0.4049079754601227,240,115.7736930847168,False,42,10000,linear,ovr,balanced,887.9734893257655
0.44785276073619634,178,122.06103229522705,True,42,10000,linear,ovr,None,0.008677607449911457
0.4539877300613497,181,122.04269933700562,True,42,10000,linear,ovr,None,1.6904409316432631
0.4601226993865031,196,119.09501266479492,True,42,10000,linear,ovr,None,0.0017522658618857078
0.4539877300613497,222,116.4872190952301,False,42,10000,linear,ovr,None,644.4659847416877
0.4049079754601227,185,122.286780834198,True,42,10000,linear,ovr,balanced,59.86872372480592
0.4662576687116564,236,116.44323658943176,False,42,10000,linear,ovr,balanced,0.0017378008287493763
0.4539877300613497,244,116.55996942520142,False,42,10000,linear,ovr,None,1.626297521013409
0.4049079754601227,198,118.95787024497986,True,42,10000,linear,ovr,balanced,13.061708881318404
0.4049079754601227,246,116.67316150665283,False,42,10000,linear,ovr,balanced,0.5536049950434
0.4049079754601227,201,119.7651789188385,True,42,10000,linear,ovr,balanced,50.86276903064361
0.4049079754601227,200,119.89560914039612,True,42,10000,linear,ovr,balanced,356.7795882885619
0.44785276073619634,186,123.61417150497437,True,42,10000,linear,ovr,None,0.007231027280500617
0.4049079754601227,203,120.26263284683228,True,42,10000,linear,ovr,balanced,51.28613839913648
0.4049079754601227,264,117.49585223197937,False,42,10000,linear,ovr,balanced,1.5261597656254615
0.4049079754601227,213,119.72515058517456,True,42,10000,linear,ovr,balanced,242.3259924092547
0.4601226993865031,197,121.82998967170715,True,42,10000,linear,ovr,balanced,0.007033961712162472
0.4049079754601227,207,120.43658638000488,True,42,10000,linear,ovr,balanced,2.913399222570161
0.3987730061349693,218,120.57061719894409,True,42,10000,linear,ovr,balanced,0.11460405911366019
0.4049079754601227,202,122.27785325050354,True,42,10000,linear,ovr,balanced,245.6970827636836
0.4539877300613497,226,120.55481362342834,True,42,10000,linear,ovr,None,304.78949896279767
0.4049079754601227,238,120.32237195968628,True,42,10000,linear,ovr,balanced,626.9024974761641
0.4539877300613497,208,121.8276195526123,True,42,10000,linear,ovr,None,0.11240871934697293
0.4539877300613497,209,121.89764451980591,True,42,10000,linear,ovr,None,122.46161992650464
0.4662576687116564,217,121.39769554138184,True,42,10000,linear,ovr,balanced,0.0026302679918953813
0.4539877300613497,205,122.2395453453064,True,42,10000,linear,ovr,None,4.446312674691084
0.4233128834355828,220,120.99889278411865,True,42,10000,linear,ovr,balanced,0.010413578615284342
0.4049079754601227,256,120.01818037033081,True,42,10000,linear,ovr,balanced,139.0592875465443
0.4049079754601227,232,120.89083552360535,True,42,10000,linear,ovr,balanced,93.41142557364785
0.4662576687116564,212,122.19381856918335,True,42,10000,linear,ovr,balanced,0.0024210290467361778
0.4049079754601227,223,121.4825189113617,True,42,10000,linear,ovr,balanced,0.5551367774352108
0.4049079754601227,195,124.6594603061676,True,42,10000,linear,ovr,balanced,1.1868613846449192
0.4539877300613497,216,122.0806257724762,True,42,10000,linear,ovr,None,0.9488553267278009
0.4049079754601227,211,122.62390565872192,True,42,10000,linear,ovr,balanced,152.756605823807
0.4601226993865031,268,119.66264414787292,True,42,10000,linear,ovr,None,0.003894036338797171
0.4539877300613497,191,126.78418374061584,True,42,10000,linear,ovr,None,67.79536449241948
0.4049079754601227,260,121.32983088493347,True,42,10000,linear,ovr,balanced,391.92232245497627
0.4539877300613497,252,121.89851140975952,True,42,10000,linear,ovr,None,4.81725903559163
0.4049079754601227,262,121.73561143875122,True,42,10000,linear,ovr,balanced,0.22366601494661748
0.4662576687116564,258,122.49778008460999,True,42,10000,linear,ovr,balanced,0.0065826384164090175
0.4662576687116564,242,123.30583071708679,True,42,10000,linear,ovr,balanced,0.0016398344276265361
0.4539877300613497,270,120.08207488059998,True,42,10000,linear,ovr,None,0.23572193636510064
0.4049079754601227,254,123.93479061126709,True,42,10000,linear,ovr,balanced,717.7942912713615
0.4601226993865031,266,124.63009881973267,True,42,10000,linear,ovr,balanced,0.007053424142580965
0.4049079754601227,272,106.41526246070862,False,42,10000,linear,ovr,balanced,2.913399222570161
0.3987730061349693,274,108.19677925109863,False,42,10000,linear,ovr,balanced,0.08046370017397997
0.4049079754601227,278,108.31868386268616,False,42,10000,linear,ovr,balanced,0.655239394015981
0.4049079754601227,276,110.15413236618042,False,42,10000,linear,ovr,balanced,38.26484865951093
0.4539877300613497,284,110.22309517860413,False,42,10000,linear,ovr,None,6.8422667276595055
0.4049079754601227,282,111.66711139678955,False,42,10000,linear,ovr,balanced,2.3812226232768383
0.4049079754601227,294,108.99489617347717,False,42,10000,linear,ovr,balanced,74.67925899308828
0.4049079754601227,288,109.8804624080658,False,42,10000,linear,ovr,balanced,0.06631320218835525
0.4049079754601227,296,109.64452409744263,False,42,10000,linear,ovr,balanced,178.31997722329163
0.4662576687116564,302,110.14740800857544,False,42,10000,linear,ovr,balanced,0.005893862502405809
0.4049079754601227,300,110.40737676620483,False,42,10000,linear,ovr,balanced,0.44750717204765567
0.4049079754601227,280,116.1596155166626,True,42,10000,linear,ovr,balanced,67.23571072343181
0.4049079754601227,334,111.38277435302734,False,42,10000,linear,ovr,balanced,4.373206651696447
0.4539877300613497,286,119.4268856048584,True,42,10000,linear,ovr,None,0.13194714571951166
0.4049079754601227,318,114.32346534729004,False,42,10000,linear,ovr,balanced,0.4401492842868148
0.4539877300613497,308,115.21760869026184,False,42,10000,linear,ovr,None,16.565326493180176
0.4049079754601227,346,112.76280570030212,False,42,10000,linear,ovr,balanced,3.7983939015450674
0.4049079754601227,338,113.19199800491333,False,42,10000,linear,ovr,balanced,719.7803728026989
0.4049079754601227,336,114.11546683311462,False,42,10000,linear,ovr,balanced,883.0799004185623
0.4539877300613497,292,119.489675283432,True,42,10000,linear,ovr,None,12.776149939707947
0.4662576687116564,360,113.8202064037323,False,42,10000,linear,ovr,balanced,0.005546257129579104
0.4049079754601227,374,112.79832053184509,False,42,10000,linear,ovr,balanced,82.94686950952612
0.4662576687116564,358,114.30196166038513,False,42,10000,linear,ovr,balanced,0.0010834278621501396
0.4049079754601227,368,113.52131199836731,False,42,10000,linear,ovr,balanced,92.38468875379438
0.4049079754601227,290,120.80139446258545,True,42,10000,linear,ovr,balanced,795.0601750844187
0.4049079754601227,348,115.52897763252258,False,42,10000,linear,ovr,balanced,837.9150674384088
0.4601226993865031,356,115.26711368560791,False,42,10000,linear,ovr,None,0.004817259035591629
0.4662576687116564,298,120.3370292186737,True,42,10000,linear,ovr,balanced,0.0012473835142429433
0.3987730061349693,372,114.38230299949646,False,42,10000,linear,ovr,balanced,0.019337485452952552
0.4539877300613497,332,117.2790744304657,False,42,10000,linear,ovr,None,18.501204347718584
0.4539877300613497,362,116.11537408828735,False,42,10000,linear,ovr,None,46.687433439201875
0.4049079754601227,312,119.80829977989197,True,42,10000,linear,ovr,balanced,0.5754399373371566
0.4662576687116564,370,115.5405125617981,False,42,10000,linear,ovr,balanced,0.0010894316796591327
0.4662576687116564,390,113.82236695289612,False,42,10000,linear,ovr,balanced,0.006637430704019089
0.4049079754601227,249,115.06688594818115,False,42,10000,linear,ovr,balanced,593.1984396649716
0.4049079754601227,314,120.36095356941223,True,42,10000,linear,ovr,balanced,0.9332543007969905
0.4601226993865031,231,114.91698336601257,False,42,10000,linear,ovr,None,0.001303767047138214
0.4539877300613497,229,114.8261308670044,False,42,10000,linear,ovr,None,0.01624800335227319
0.4049079754601227,394,114.85865783691406,False,42,10000,linear,ovr,balanced,821.8640803889045
0.4049079754601227,392,114.97506666183472,False,42,10000,linear,ovr,balanced,102.89635722967527
0.4662576687116564,324,120.00544738769531,True,42,10000,linear,ovr,balanced,0.0024344451836922016
0.4110429447852761,322,120.29598665237427,True,42,10000,linear,ovr,balanced,0.05970352865838366
0.4049079754601227,306,122.87403774261475,True,42,10000,linear,ovr,balanced,94.97296573624224
0.4049079754601227,388,116.08571243286133,False,42,10000,linear,ovr,balanced,1.3329074642313368
0.4539877300613497,354,119.13202333450317,False,42,10000,linear,ovr,None,0.2797692637854649
0.4539877300613497,304,123.32317090034485,True,42,10000,linear,ovr,None,0.17881337486902157
0.4049079754601227,310,122.10821986198425,True,42,10000,linear,ovr,balanced,4.265795188015925
0.4662576687116564,382,116.91347312927246,False,42,10000,linear,ovr,balanced,0.001412537544622754
0.4049079754601227,241,114.85123753547668,False,42,10000,linear,ovr,balanced,1.480471324897625
0.4539877300613497,330,120.63652491569519,True,42,10000,linear,ovr,None,0.4164856093407411
0.4539877300613497,384,117.05372786521912,False,42,10000,linear,ovr,None,90.86570489581445
0.44785276073619634,326,121.25564908981323,True,42,10000,linear,ovr,None,0.00942757508527416
0.4049079754601227,320,121.96213984489441,True,42,10000,linear,ovr,balanced,0.3329660852068803
0.4049079754601227,410,113.70371794700623,False,42,10000,linear,ovr,balanced,0.14414513857582104
0.4601226993865031,340,120.71926236152649,True,42,10000,linear,ovr,None,0.005176068319505676
0.4539877300613497,398,115.83234429359436,False,42,10000,linear,ovr,None,0.3357376142429545
0.3987730061349693,366,119.95118594169617,True,42,10000,linear,ovr,balanced,0.08248975239353296
0.4662576687116564,416,114.04696869850159,False,42,10000,linear,ovr,balanced,0.0028813764348397
0.4539877300613497,350,121.64361381530762,True,42,10000,linear,ovr,None,0.7379042301291008
0.4539877300613497,352,121.48069739341736,True,42,10000,linear,ovr,None,0.006350384185040406
0.4662576687116564,328,122.89857316017151,True,42,10000,linear,ovr,balanced,0.0016626467968935367
0.4601226993865031,404,116.34310364723206,False,42,10000,linear,ovr,None,0.004495727713019056
