accuracy,iteration,time,solver,random_state,penalty,max_iter,class_weight,C
0.6196319018404908,5,0.8789925575256348,lbfgs,42,l2,10000,balanced,0.013727770182085486
0.6196319018404908,17,1.7380931377410889,lbfgs,42,l2,10000,balanced,0.012189895989248661
0.13496932515337423,3,6.616495132446289,lbfgs,42,l2,10000,None,0.043092332281862634
0.13496932515337423,20,6.21882438659668,lbfgs,42,l2,10000,None,0.044177384488964765
0.1656441717791411,19,8.626626968383789,lbfgs,42,l2,10000,None,0.127291674619356
0.7300613496932515,14,11.1159508228302,lbfgs,42,l2,10000,balanced,0.8855233145028538
0.13496932515337423,4,10.70534896850586,lbfgs,42,l2,10000,None,0.002447935666196066
0.6625766871165644,13,13.239765882492065,lbfgs,42,None,10000,balanced,0.1964264645879854
0.6625766871165644,15,13.537426948547363,lbfgs,42,None,10000,balanced,0.17298163592151014
0.6625766871165644,18,13.724908113479614,lbfgs,42,None,10000,balanced,0.6773295140086063
0.6625766871165644,12,14.553627967834473,lbfgs,42,None,10000,balanced,171.08029875993253
0.6625766871165644,7,14.718419551849365,lbfgs,42,None,10000,balanced,2.1379620895022304
0.6625766871165644,2,14.833789587020874,lbfgs,42,None,10000,balanced,4.277598314820376
0.6625766871165644,10,15.069974422454834,lbfgs,42,None,10000,balanced,0.5039645636126429
0.6625766871165644,25,14.919128179550171,lbfgs,42,None,10000,balanced,0.0022594357702209783
0.6196319018404908,38,2.413139820098877,lbfgs,42,l2,10000,balanced,0.012882495516931335
0.6196319018404908,39,2.8606207370758057,lbfgs,42,l2,10000,balanced,0.011282361216489924
0.6625766871165644,26,15.733160495758057,lbfgs,42,None,10000,balanced,0.3865449465982836
0.6625766871165644,27,15.53487491607666,lbfgs,42,None,10000,balanced,0.0015177491558612493
0.6503067484662577,8,24.318548679351807,lbfgs,42,None,10000,None,0.19696996148999235
0.6503067484662577,0,24.843539476394653,lbfgs,42,None,10000,None,0.5475200153037678
0.6503067484662577,9,24.86528182029724,lbfgs,42,None,10000,None,0.10318106352675918
0.6503067484662577,22,25.126598596572876,lbfgs,42,None,10000,None,4.081313915969719
0.6503067484662577,11,25.269312858581543,lbfgs,42,None,10000,None,0.004385306977749856
0.6503067484662577,21,25.594162940979004,lbfgs,42,None,10000,None,0.09136923736814541
0.19631901840490798,33,12.87574291229248,lbfgs,42,l2,10000,None,0.20081678041839857
0.588957055214724,24,27.991806983947754,lbfgs,42,l2,10000,None,1.7914306484060245
0.13496932515337423,40,6.877197504043579,lbfgs,42,l2,10000,None,0.01804679146556722
0.6625766871165644,32,15.969816446304321,lbfgs,42,None,10000,balanced,156.60297206860469
0.6625766871165644,34,15.968963623046875,lbfgs,42,None,10000,balanced,591.561634175473
0.7177914110429447,6,30.60664701461792,lbfgs,42,l2,10000,balanced,116.19836038697959
0.6380368098159509,23,31.690818548202515,lbfgs,42,l2,10000,None,2.8106062003343975
0.6196319018404908,51,2.9557440280914307,lbfgs,42,l2,10000,balanced,0.00805378441199066
0.7177914110429447,1,33.42525100708008,lbfgs,42,l2,10000,None,795.0601750844187
0.6380368098159509,55,3.141343832015991,lbfgs,42,l2,10000,balanced,0.032329575336809406
0.7177914110429447,28,26.72810435295105,lbfgs,42,l2,10000,balanced,180.80065521100045
0.6503067484662577,30,25.74596667289734,lbfgs,42,None,10000,None,0.006975896043328045
0.6625766871165644,42,15.065664052963257,lbfgs,42,None,10000,balanced,6.937452139421228
0.6196319018404908,59,2.7294628620147705,lbfgs,42,l2,10000,balanced,0.0043371056350044145
0.7239263803680982,16,37.87383985519409,lbfgs,42,l2,10000,balanced,99.26588068710296
0.7423312883435583,36,25.678762912750244,lbfgs,42,l2,10000,balanced,21.30100037411248
0.6503067484662577,35,27.0443913936615,lbfgs,42,None,10000,None,51.14462515963039
0.6625766871165644,47,17.13999080657959,lbfgs,42,None,10000,balanced,0.0028734258866748713
0.6625766871165644,49,16.15864372253418,lbfgs,42,None,10000,balanced,0.030846081377571413
0.6625766871165644,50,15.860126495361328,lbfgs,42,None,10000,balanced,0.017076544728138743
0.7116564417177914,37,31.27528142929077,lbfgs,42,l2,10000,balanced,156.60297206860469
0.7423312883435583,29,35.24449682235718,lbfgs,42,l2,10000,balanced,39.77406691050278
0.6625766871165644,56,15.395536184310913,lbfgs,42,None,10000,balanced,0.588301559988882
0.6503067484662577,41,25.53156065940857,lbfgs,42,None,10000,None,89.61898068616138
0.6503067484662577,44,25.149685382843018,lbfgs,42,None,10000,None,1.412537544622754
0.6503067484662577,46,25.63077974319458,lbfgs,42,None,10000,None,5.910170366102436
0.6196319018404908,73,2.335824966430664,lbfgs,42,l2,10000,balanced,0.0019516413002858264
0.6625766871165644,61,16.03030014038086,lbfgs,42,None,10000,balanced,0.11945380829338861
0.7116564417177914,31,40.8403263092041,lbfgs,42,l2,10000,None,179.8042695177435
0.13496932515337423,68,9.319910526275635,lbfgs,42,l2,10000,None,0.004897788193684461
0.7423312883435583,43,30.219709396362305,lbfgs,42,l2,10000,balanced,40.66305463404279
0.32515337423312884,60,18.973952770233154,lbfgs,42,l2,10000,None,0.4716284552998378
0.6625766871165644,65,15.797931432723999,lbfgs,42,None,10000,balanced,49.20395356814501
0.6503067484662577,57,26.002973318099976,lbfgs,42,None,10000,None,3.6441815078886086
0.6993865030674846,45,34.86714029312134,lbfgs,42,l2,10000,balanced,211.64109507708636
0.7055214723926381,54,30.05806064605713,lbfgs,42,l2,10000,balanced,193.73139245819533
0.13496932515337423,79,7.281253099441528,lbfgs,42,l2,10000,None,0.005796955946535209
0.6625766871165644,70,16.097090005874634,lbfgs,42,None,10000,balanced,1.4481048230513716
0.6625766871165644,69,16.21020269393921,lbfgs,42,None,10000,balanced,0.0042305808577652315
0.13496932515337423,80,6.773609638214111,lbfgs,42,l2,10000,None,0.029675633580735286
0.6809815950920245,63,24.845046758651733,lbfgs,42,l2,10000,balanced,943.6262202767251
0.6625766871165644,72,15.665504693984985,lbfgs,42,None,10000,balanced,0.018501204347718587
0.6503067484662577,62,25.598729610443115,lbfgs,42,None,10000,None,0.1863802972346199
0.6871165644171779,52,35.22258806228638,lbfgs,42,l2,10000,None,861.3903457724265
0.7116564417177914,48,40.036072969436646,lbfgs,42,l2,10000,None,40.10513660865751
0.6503067484662577,64,26.13814926147461,lbfgs,42,None,10000,None,0.4677351412871981
0.6503067484662577,67,26.450464487075806,lbfgs,42,None,10000,None,2.0511621788255647
0.6625766871165644,53,39.08647012710571,lbfgs,42,l2,10000,None,4.092606597300105
0.3619631901840491,74,19.5606586933136,lbfgs,42,l2,10000,None,0.588301559988882
0.13496932515337423,90,6.902400493621826,lbfgs,42,l2,10000,None,0.07066429004252071
0.6503067484662577,71,25.262349367141724,lbfgs,42,None,10000,None,151.0775731924994
0.7239263803680982,89,11.91139030456543,lbfgs,42,l2,10000,balanced,0.7670081876935095
0.6625766871165644,82,16.47893500328064,lbfgs,42,None,10000,balanced,6.109420249055715
0.7116564417177914,66,33.54658484458923,lbfgs,42,l2,10000,balanced,295.665056508294
0.6503067484662577,75,25.726970911026,lbfgs,42,None,10000,None,0.17442149315611752
0.6503067484662577,76,25.64541459083557,lbfgs,42,None,10000,None,6.899220098440467
0.13496932515337423,99,7.020864963531494,lbfgs,42,l2,10000,None,0.04630202658603082
0.6503067484662577,78,26.944897651672363,lbfgs,42,None,10000,None,0.03025519803872306
0.6625766871165644,94,15.976182222366333,lbfgs,42,None,10000,balanced,0.29080374827353117
0.6625766871165644,96,14.555222272872925,lbfgs,42,None,10000,balanced,0.34897956743787417
0.7239263803680982,81,27.567038774490356,lbfgs,42,l2,10000,balanced,7.834296427662112
0.6625766871165644,97,15.45306134223938,lbfgs,42,None,10000,balanced,77.41052270741217
0.7116564417177914,58,51.610517501831055,lbfgs,42,l2,10000,None,34.260997248813695
0.6503067484662577,87,25.490933418273926,lbfgs,42,None,10000,None,543.0002130657377
0.6503067484662577,86,25.965834617614746,lbfgs,42,None,10000,None,0.9541134102819789
0.6503067484662577,88,26.980331897735596,lbfgs,42,None,10000,None,1.4845676750522714
0.7361963190184049,83,31.807921886444092,lbfgs,42,l2,10000,balanced,25.072636247771165
0.6625766871165644,101,15.836568355560303,lbfgs,42,None,10000,balanced,0.0013854791675667229
0.6503067484662577,93,27.056918621063232,lbfgs,42,None,10000,None,2.6157726827191055
0.6993865030674846,85,31.11410641670227,lbfgs,42,l2,10000,None,353.8343568147222
0.6625766871165644,103,15.145428895950317,lbfgs,42,None,10000,balanced,265.4605561975536
0.6625766871165644,84,34.49325108528137,lbfgs,42,l2,10000,None,3.7566436461445862
0.6503067484662577,98,24.908923149108887,lbfgs,42,None,10000,None,92.12977276685545
0.13496932515337423,113,7.059326648712158,lbfgs,42,l2,10000,None,0.018146797793969282
0.7116564417177914,77,41.82907032966614,lbfgs,42,l2,10000,None,469.0293284059374
0.6503067484662577,100,25.058217763900757,lbfgs,42,None,10000,None,33.69767985844033
0.32515337423312884,108,17.234444856643677,lbfgs,42,l2,10000,None,0.46004466639347785
0.7361963190184049,95,32.436970949172974,lbfgs,42,l2,10000,balanced,21.066869257394146
0.13496932515337423,118,9.641446828842163,lbfgs,42,l2,10000,None,0.003926449353995997
0.6993865030674846,91,39.24251866340637,lbfgs,42,l2,10000,None,137.91134690235992
0.6134969325153374,124,2.832879066467285,lbfgs,42,l2,10000,balanced,0.003317416496945389
0.6503067484662577,102,27.536877870559692,lbfgs,42,None,10000,None,33.32728995761372
0.7055214723926381,104,25.352356910705566,lbfgs,42,l2,10000,balanced,606.4569815101354
0.6196319018404908,126,3.070780038833618,lbfgs,42,l2,10000,balanced,0.0046730453963150995
0.7361963190184049,92,40.12132239341736,lbfgs,42,l2,10000,balanced,45.91980128368685
0.6503067484662577,105,25.57235598564148,lbfgs,42,None,10000,None,54.35005651294466
0.6625766871165644,115,15.425448179244995,lbfgs,42,None,10000,balanced,0.23768402866248758
0.6319018404907976,133,2.121464729309082,lbfgs,42,l2,10000,balanced,0.017123794212449275
0.6134969325153374,131,2.481804132461548,lbfgs,42,l2,10000,balanced,0.0012717448862880681
0.7361963190184049,111,21.7152841091156,lbfgs,42,l2,10000,balanced,2.36809979387379
0.6625766871165644,119,15.26307201385498,lbfgs,42,None,10000,balanced,0.03008846276645725
0.6625766871165644,117,16.10915970802307,lbfgs,42,None,10000,balanced,0.014709570767969771
