accuracy,iteration,time,shrinking,random_state,max_iter,kernel,decision_function_shape,class_weight,C
0.4662576687116564,99,297.35735988616943,False,42,10000,linear,ovr,None,0.04630202658603082
0.4233128834355828,96,323.69053769111633,True,42,10000,linear,ovr,balanced,0.34897956743787417
0.4233128834355828,97,322.7464289665222,True,42,10000,linear,ovr,balanced,77.41052270741217
0.4233128834355828,104,298.56748819351196,False,42,10000,linear,ovr,balanced,606.4569815101354
0.4233128834355828,106,300.3391010761261,False,42,10000,linear,ovr,balanced,85.74326166361787
0.4662576687116564,107,303.4687125682831,False,42,10000,linear,ovr,None,16.383247796286373
0.4662576687116564,108,298.3176863193512,False,42,10000,linear,ovr,None,0.46004466639347785
0.4662576687116564,102,322.96176075935364,True,42,10000,linear,ovr,None,33.32728995761372
0.4233128834355828,110,297.370388507843,False,42,10000,linear,ovr,balanced,784.1515405281202
0.4662576687116564,98,325.37315368652344,True,42,10000,linear,ovr,None,92.12977276685545
0.4662576687116564,100,325.6012146472931,True,42,10000,linear,ovr,None,33.69767985844033
0.4233128834355828,103,321.22586154937744,True,42,10000,linear,ovr,balanced,265.4605561975536
0.49079754601226994,101,326.7940101623535,True,42,10000,linear,ovr,balanced,0.0013854791675667229
0.4233128834355828,111,299.85887265205383,False,42,10000,linear,ovr,balanced,2.36809979387379
0.4233128834355828,112,304.2413990497589,False,42,10000,linear,ovr,balanced,17.458221529205037
0.4662576687116564,105,322.7520534992218,True,42,10000,linear,ovr,None,54.35005651294466
0.4662576687116564,113,302.01747822761536,False,42,10000,linear,ovr,None,0.018146797793969282
0.4662576687116564,109,325.17964124679565,True,42,10000,linear,ovr,None,682.9674408079633
0.4662576687116564,116,300.60951256752014,False,42,10000,linear,ovr,None,3.9264493539959973
0.4662576687116564,114,320.8290283679962,True,42,10000,linear,ovr,None,387.6144867002404
0.4233128834355828,115,326.8230013847351,True,42,10000,linear,ovr,balanced,0.23768402866248758
0.49693251533742333,118,303.5120298862457,False,42,10000,linear,ovr,None,0.003926449353995997
0.44785276073619634,117,323.4382665157318,True,42,10000,linear,ovr,balanced,0.014709570767969771
0.44785276073619634,119,321.55359530448914,True,42,10000,linear,ovr,balanced,0.03008846276645725
0.4233128834355828,122,301.95886754989624,False,42,10000,linear,ovr,balanced,384.4147117595774
0.4233128834355828,123,298.55499958992004,False,42,10000,linear,ovr,balanced,6.367955209079155
0.4723926380368098,120,323.6329267024994,True,42,10000,linear,ovr,None,0.013652116950664461
0.4233128834355828,127,296.88019466400146,False,42,10000,linear,ovr,balanced,8.12082216249983
0.4785276073619632,124,302.9211664199829,False,42,10000,linear,ovr,balanced,0.003317416496945389
0.4662576687116564,125,302.24359226226807,False,42,10000,linear,ovr,None,1.1934383792107943
0.4662576687116564,121,323.22416162490845,True,42,10000,linear,ovr,None,1.5473907628208767
0.48466257668711654,126,304.71606612205505,False,42,10000,linear,ovr,balanced,0.0046730453963150995
0.49693251533742333,131,305.75584864616394,False,42,10000,linear,ovr,balanced,0.0012717448862880681
0.44785276073619634,133,303.09231448173523,False,42,10000,linear,ovr,balanced,0.017123794212449275
0.4662576687116564,128,322.17936396598816,True,42,10000,linear,ovr,None,0.017314103128901543
0.4539877300613497,130,322.2184970378876,True,42,10000,linear,ovr,balanced,0.01274089685919111
0.4662576687116564,129,323.72624921798706,True,42,10000,linear,ovr,None,193.19683170169222
0.4662576687116564,136,298.96045422554016,False,42,10000,linear,ovr,None,0.23184620954131294
0.4233128834355828,132,325.1739478111267,True,42,10000,linear,ovr,balanced,5.119175279997104
0.44785276073619634,137,304.2572281360626,False,42,10000,linear,ovr,balanced,0.03650900524844982
0.4662576687116564,134,324.4044966697693,True,42,10000,linear,ovr,None,4.495727713019051
0.4233128834355828,135,323.9768259525299,True,42,10000,linear,ovr,balanced,1.0111137119549067
0.4785276073619632,138,325.39078283309937,True,42,10000,linear,ovr,None,0.011282361216489924
0.43558282208588955,139,321.98880410194397,True,42,10000,linear,ovr,balanced,0.1382929369795943
0.4662576687116564,140,322.6906187534332,True,42,10000,linear,ovr,None,0.16143585568264854
0.4233128834355828,141,323.2274577617645,True,42,10000,linear,ovr,balanced,127.99706167051794
0.4662576687116564,142,327.18715262413025,True,42,10000,linear,ovr,None,0.0998159627491724
0.48466257668711654,143,318.1611433029175,True,42,10000,linear,ovr,balanced,0.005829079788672337
0.4662576687116564,146,295.1312189102173,False,42,10000,linear,ovr,None,5.248074602497723
0.48466257668711654,145,304.06864380836487,False,42,10000,linear,ovr,balanced,0.004952220800885213
0.4233128834355828,147,298.4426202774048,False,42,10000,linear,ovr,balanced,25.633033198658953
0.4233128834355828,149,301.29527854919434,False,42,10000,linear,ovr,balanced,191.60198320684538
0.4662576687116564,150,302.8573181629181,False,42,10000,linear,ovr,None,649.8303634842366
0.4785276073619632,144,322.2453701496124,True,42,10000,linear,ovr,balanced,0.0022908676527677724
0.48466257668711654,152,301.94470500946045,False,42,10000,linear,ovr,balanced,0.006823386941416697
0.49693251533742333,156,297.661173582077,False,42,10000,linear,ovr,None,0.001984266498484643
0.4662576687116564,148,324.67192363739014,True,42,10000,linear,ovr,None,1.3037670471382128
0.4662576687116564,154,301.4482820034027,False,42,10000,linear,ovr,None,4.0476224868787325
0.4233128834355828,155,301.32769751548767,False,42,10000,linear,ovr,balanced,199.71008660281842
0.4233128834355828,157,301.854398727417,False,42,10000,linear,ovr,balanced,30.088462766457237
0.4233128834355828,153,318.0096843242645,True,42,10000,linear,ovr,balanced,23.07809729698403
0.4233128834355828,151,323.55705881118774,True,42,10000,linear,ovr,balanced,0.4401492842868148
0.4662576687116564,160,299.31343388557434,False,42,10000,linear,ovr,None,569.1149576288402
0.4662576687116564,162,301.76257610321045,False,42,10000,linear,ovr,None,972.7472237769641
0.4233128834355828,158,328.4770333766937,True,42,10000,linear,ovr,balanced,2.028616716966293
0.44785276073619634,159,327.2336061000824,True,42,10000,linear,ovr,balanced,0.03681289736425313
0.4233128834355828,161,323.8947072029114,True,42,10000,linear,ovr,balanced,0.1778279410038923
0.4662576687116564,164,302.1773273944855,False,42,10000,linear,ovr,None,0.3176874070649769
0.4785276073619632,165,303.8683202266693,False,42,10000,linear,ovr,None,0.00889610704409229
0.4662576687116564,166,300.74251413345337,False,42,10000,linear,ovr,None,49.3400971187957
0.4662576687116564,163,325.0627818107605,True,42,10000,linear,ovr,None,1.564588018040553
0.4662576687116564,167,299.89783096313477,False,42,10000,linear,ovr,None,226.15177461083582
0.4539877300613497,169,301.21131563186646,False,42,10000,linear,ovr,balanced,0.011824968703831047
0.4785276073619632,170,303.1712837219238,False,42,10000,linear,ovr,balanced,0.0022039411818101087
0.48466257668711654,172,300.97336316108704,False,42,10000,linear,ovr,balanced,0.00548529513941203
0.44785276073619634,173,302.2146260738373,False,42,10000,linear,ovr,balanced,0.04405548635065532
0.4785276073619632,174,303.8975865840912,False,42,10000,linear,ovr,balanced,0.0027039583641088436
0.4662576687116564,168,325.6962568759918,True,42,10000,linear,ovr,None,19.76969640111858
0.4233128834355828,176,300.21308970451355,False,42,10000,linear,ovr,balanced,558.2130689177255
0.4662576687116564,171,325.4520227909088,True,42,10000,linear,ovr,None,63.97348354826469
0.4662576687116564,180,302.64169454574585,False,42,10000,linear,ovr,None,64.50598332848311
0.4662576687116564,182,301.285710811615,False,42,10000,linear,ovr,None,0.9890084450210647
0.4233128834355828,175,323.5318615436554,True,42,10000,linear,ovr,balanced,1.2302687708123812
0.4233128834355828,177,325.1032602787018,True,42,10000,linear,ovr,balanced,76.77149537690269
0.4662576687116564,181,321.60361433029175,True,42,10000,linear,ovr,None,1.6904409316432631
0.4785276073619632,178,325.5671377182007,True,42,10000,linear,ovr,None,0.008677607449911457
0.4662576687116564,179,327.4760069847107,True,42,10000,linear,ovr,None,1.509384896654952
0.4233128834355828,183,299.6133322715759,False,42,10000,linear,ovr,balanced,59.53878941276854
0.4662576687116564,184,303.42854261398315,False,42,10000,linear,ovr,None,471.6284552998373
0.43558282208588955,187,297.9144628047943,False,42,10000,linear,ovr,balanced,0.14099379493587233
0.4233128834355828,188,296.8585467338562,False,42,10000,linear,ovr,balanced,922.9963848404526
0.43558282208588955,189,298.96628189086914,False,42,10000,linear,ovr,balanced,0.12694044019618023
0.4233128834355828,185,323.82405138015747,True,42,10000,linear,ovr,balanced,59.86872372480592
0.4233128834355828,190,298.3460736274719,False,42,10000,linear,ovr,balanced,414.1903726221003
0.4785276073619632,186,323.5796344280243,True,42,10000,linear,ovr,None,0.007231027280500617
0.4662576687116564,191,324.24210143089294,True,42,10000,linear,ovr,None,67.79536449241948
0.4662576687116564,192,304.76804304122925,False,42,10000,linear,ovr,None,0.055106141113906555
0.4662576687116564,193,302.809396982193,False,42,10000,linear,ovr,None,1.480471324897625
0.4662576687116564,194,305.0401360988617,False,42,10000,linear,ovr,None,0.22803420720004164
0.4233128834355828,199,297.4448926448822,False,42,10000,linear,ovr,balanced,113.03163247386955
0.4233128834355828,195,323.3503246307373,True,42,10000,linear,ovr,balanced,1.1868613846449192
0.49693251533742333,196,323.286071062088,True,42,10000,linear,ovr,None,0.0017522658618857078
0.48466257668711654,197,325.57823753356934,True,42,10000,linear,ovr,balanced,0.007033961712162472
0.4233128834355828,198,320.4311635494232,True,42,10000,linear,ovr,balanced,13.061708881318404
0.4233128834355828,200,320.2925155162811,True,42,10000,linear,ovr,balanced,356.7795882885619
0.4662576687116564,204,301.7857520580292,False,42,10000,linear,ovr,None,0.8128305161640986
0.4785276073619632,206,302.03635001182556,False,42,10000,linear,ovr,None,0.010129779687601016
0.4233128834355828,201,325.3982048034668,True,42,10000,linear,ovr,balanced,50.86276903064361
0.4233128834355828,203,322.42665004730225,True,42,10000,linear,ovr,balanced,51.28613839913648
0.4233128834355828,202,326.6452987194061,True,42,10000,linear,ovr,balanced,245.6970827636836
0.4662576687116564,205,324.5417015552521,True,42,10000,linear,ovr,None,4.446312674691084
0.4662576687116564,210,302.5317633152008,False,42,10000,linear,ovr,None,0.295665056508294
0.4233128834355828,207,325.40946340560913,True,42,10000,linear,ovr,balanced,2.913399222570161
0.4662576687116564,208,324.23744320869446,True,42,10000,linear,ovr,None,0.11240871934697293
0.43558282208588955,214,301.24381160736084,False,42,10000,linear,ovr,balanced,0.08294686950952626
0.4662576687116564,209,320.2455196380615,True,42,10000,linear,ovr,None,122.46161992650464
0.4233128834355828,211,321.06127190589905,True,42,10000,linear,ovr,balanced,152.756605823807
0.4785276073619632,212,324.4126045703888,True,42,10000,linear,ovr,balanced,0.0024210290467361778
0.4233128834355828,213,322.0595188140869,True,42,10000,linear,ovr,balanced,242.3259924092547
0.4662576687116564,215,300.27460622787476,False,42,10000,linear,ovr,None,167.34009068393107
0.4662576687116564,219,298.8213150501251,False,42,10000,linear,ovr,None,76.9839161929434
0.4785276073619632,217,323.80260705947876,True,42,10000,linear,ovr,balanced,0.0026302679918953813
0.4662576687116564,216,326.26344895362854,True,42,10000,linear,ovr,None,0.9488553267278009
0.43558282208588955,218,325.87957882881165,True,42,10000,linear,ovr,balanced,0.11460405911366019
0.4233128834355828,221,303.21055245399475,False,42,10000,linear,ovr,balanced,5.23359365186758
0.4662576687116564,222,302.3629264831543,False,42,10000,linear,ovr,None,644.4659847416877
0.4233128834355828,224,298.59581780433655,False,42,10000,linear,ovr,balanced,849.5716271561207
0.4539877300613497,220,324.0952706336975,True,42,10000,linear,ovr,balanced,0.010413578615284342
0.4233128834355828,223,319.1530487537384,True,42,10000,linear,ovr,balanced,0.5551367774352108
0.4662576687116564,228,299.94856786727905,False,42,10000,linear,ovr,None,0.04429961991003636
0.4233128834355828,225,321.13130259513855,True,42,10000,linear,ovr,balanced,148.18355175164308
0.4662576687116564,229,301.5085115432739,False,42,10000,linear,ovr,None,0.01624800335227319
0.44785276073619634,230,302.3348243236542,False,42,10000,linear,ovr,balanced,0.019552396696208865
0.4662576687116564,226,322.3127052783966,True,42,10000,linear,ovr,None,304.78949896279767
0.49079754601226994,231,303.8475193977356,False,42,10000,linear,ovr,None,0.001303767047138214
0.4233128834355828,227,323.1587028503418,True,42,10000,linear,ovr,balanced,96.56060985415496
0.4662576687116564,234,303.08031392097473,False,42,10000,linear,ovr,None,0.08433347577642752
0.4233128834355828,232,324.980131149292,True,42,10000,linear,ovr,balanced,93.41142557364785
0.4785276073619632,236,303.91823959350586,False,42,10000,linear,ovr,balanced,0.0017378008287493763
0.49693251533742333,233,325.71866512298584,True,42,10000,linear,ovr,balanced,0.0011609138701261822
0.4233128834355828,235,319.8583962917328,True,42,10000,linear,ovr,balanced,82.71799518641329
0.4233128834355828,237,324.3773822784424,True,42,10000,linear,ovr,balanced,7.072940424045753
0.4233128834355828,238,321.9316484928131,True,42,10000,linear,ovr,balanced,626.9024974761641
0.4662576687116564,239,321.19962787628174,True,42,10000,linear,ovr,None,0.07509309424540643
0.4233128834355828,240,297.1562170982361,False,42,10000,linear,ovr,balanced,887.9734893257655
0.4233128834355828,241,300.28146481513977,False,42,10000,linear,ovr,balanced,1.480471324897625
0.4662576687116564,244,301.20415568351746,False,42,10000,linear,ovr,None,1.626297521013409
0.4233128834355828,246,300.5288791656494,False,42,10000,linear,ovr,balanced,0.5536049950434
0.4785276073619632,242,325.1569526195526,True,42,10000,linear,ovr,balanced,0.0016398344276265361
0.4233128834355828,243,325.32575511932373,True,42,10000,linear,ovr,balanced,10.046157902783946
0.4233128834355828,248,303.56099700927734,False,42,10000,linear,ovr,balanced,2.9053603143031452
0.4233128834355828,249,296.5700755119324,False,42,10000,linear,ovr,balanced,593.1984396649716
0.4662576687116564,245,325.2765049934387,True,42,10000,linear,ovr,None,1.0251797048255566
0.43558282208588955,250,298.0453472137451,False,42,10000,linear,ovr,balanced,0.12145069377157791
0.4662576687116564,253,300.1961715221405,False,42,10000,linear,ovr,None,5.133339643802887
0.4233128834355828,247,323.8616738319397,True,42,10000,linear,ovr,balanced,835.6030182312475
0.4233128834355828,255,302.1344757080078,False,42,10000,linear,ovr,balanced,13.025667861366887
0.4662576687116564,251,324.0385546684265,True,42,10000,linear,ovr,None,0.03671131996879641
0.4662576687116564,252,323.14910888671875,True,42,10000,linear,ovr,None,4.81725903559163
0.4233128834355828,254,320.04131054878235,True,42,10000,linear,ovr,balanced,717.7942912713615
0.4662576687116564,259,304.191579580307,False,42,10000,linear,ovr,None,171.08029875993253
0.4233128834355828,256,326.1052062511444,True,42,10000,linear,ovr,balanced,139.0592875465443
0.4233128834355828,257,321.13515996932983,True,42,10000,linear,ovr,balanced,0.8953647655495938
0.48466257668711654,258,322.05594635009766,True,42,10000,linear,ovr,balanced,0.0065826384164090175
0.4233128834355828,260,322.52474999427795,True,42,10000,linear,ovr,balanced,391.92232245497627
0.4785276073619632,263,302.98349261283875,False,42,10000,linear,ovr,None,0.007791121911130927
0.49693251533742333,261,322.4520993232727,True,42,10000,linear,ovr,None,0.0024076868456124447
0.4233128834355828,262,323.60083866119385,True,42,10000,linear,ovr,balanced,0.22366601494661748
0.4233128834355828,264,296.1686987876892,False,42,10000,linear,ovr,balanced,1.5261597656254615
0.4662576687116564,265,305.6310250759125,False,42,10000,linear,ovr,None,682.9674408079633
0.4233128834355828,269,299.6464958190918,False,42,10000,linear,ovr,balanced,2.818382931264452
0.48466257668711654,266,322.1325852870941,True,42,10000,linear,ovr,balanced,0.007053424142580965
0.4233128834355828,271,295.6637303829193,False,42,10000,linear,ovr,balanced,0.9862794856312099
0.4233128834355828,272,301.5854079723358,False,42,10000,linear,ovr,balanced,2.913399222570161
0.49693251533742333,268,322.932315826416,True,42,10000,linear,ovr,None,0.003894036338797171
0.4662576687116564,267,325.8299312591553,True,42,10000,linear,ovr,None,0.046687433439201856
0.43558282208588955,274,301.76754808425903,False,42,10000,linear,ovr,balanced,0.08046370017397997
0.4662576687116564,270,320.8766140937805,True,42,10000,linear,ovr,None,0.23572193636510064
0.4233128834355828,276,298.41530871391296,False,42,10000,linear,ovr,balanced,38.26484865951093
0.4233128834355828,273,321.4021260738373,True,42,10000,linear,ovr,balanced,75.71815097147055
0.4233128834355828,278,298.01812863349915,False,42,10000,linear,ovr,balanced,0.655239394015981
0.4233128834355828,275,323.75776505470276,True,42,10000,linear,ovr,balanced,129.77767816857812
0.4662576687116564,277,323.4505298137665,True,42,10000,linear,ovr,None,0.5566727981509474
0.4233128834355828,282,298.4153883457184,False,42,10000,linear,ovr,balanced,2.3812226232768383
0.4785276073619632,279,322.30471754074097,True,42,10000,linear,ovr,None,0.007578792209160491
0.4662576687116564,284,303.74510288238525,False,42,10000,linear,ovr,None,6.8422667276595055
0.4233128834355828,280,325.9438135623932,True,42,10000,linear,ovr,balanced,67.23571072343181
0.4662576687116564,281,324.2476131916046,True,42,10000,linear,ovr,None,3.894036338797171
0.44785276073619634,283,325.40105414390564,True,42,10000,linear,ovr,balanced,0.042736603149693034
0.4662576687116564,287,301.8665885925293,False,42,10000,linear,ovr,None,347.05635400798684
0.4785276073619632,285,323.81009578704834,True,42,10000,linear,ovr,None,0.012496833972112192
0.4662576687116564,286,323.61534810066223,True,42,10000,linear,ovr,None,0.13194714571951166
0.43558282208588955,288,301.97120237350464,False,42,10000,linear,ovr,balanced,0.06631320218835525
0.4662576687116564,289,324.38579201698303,True,42,10000,linear,ovr,None,0.04032737929761131
0.4233128834355828,293,295.75550627708435,False,42,10000,linear,ovr,balanced,0.4153364054890737
0.4233128834355828,294,301.3912856578827,False,42,10000,linear,ovr,balanced,74.67925899308828
0.4233128834355828,296,302.34839057922363,False,42,10000,linear,ovr,balanced,178.31997722329163
0.44785276073619634,291,321.9850857257843,True,42,10000,linear,ovr,balanced,0.03215140824832691
0.4662576687116564,292,322.0116183757782,True,42,10000,linear,ovr,None,12.776149939707947
0.4233128834355828,290,323.9860773086548,True,42,10000,linear,ovr,balanced,795.0601750844187
0.4233128834355828,300,297.7759540081024,False,42,10000,linear,ovr,balanced,0.44750717204765567
0.44785276073619634,295,323.5195062160492,True,42,10000,linear,ovr,balanced,0.028946762641760285
0.49693251533742333,298,325.0098192691803,True,42,10000,linear,ovr,balanced,0.0012473835142429433
0.4662576687116564,297,326.2746193408966,True,42,10000,linear,ovr,None,0.0199894111123566
0.4662576687116564,299,324.26805782318115,True,42,10000,linear,ovr,None,10.58766033113697
0.48466257668711654,302,303.37222814559937,False,42,10000,linear,ovr,balanced,0.005893862502405809
0.4785276073619632,301,326.1713333129883,True,42,10000,linear,ovr,None,0.005670221181605433
0.4662576687116564,304,320.54997539520264,True,42,10000,linear,ovr,None,0.17881337486902157
0.4233128834355828,303,321.85898661613464,True,42,10000,linear,ovr,balanced,290.8037482735312
0.4662576687116564,308,307.4473090171814,False,42,10000,linear,ovr,None,16.565326493180176
0.4233128834355828,306,321.1408793926239,True,42,10000,linear,ovr,balanced,94.97296573624224
0.44785276073619634,307,321.2178201675415,True,42,10000,linear,ovr,balanced,0.022636016404497483
0.4662576687116564,305,326.00792384147644,True,42,10000,linear,ovr,None,0.3098846042012058
0.4785276073619632,311,298.9069857597351,False,42,10000,linear,ovr,None,0.012600854590882374
0.4662576687116564,309,320.7933785915375,True,42,10000,linear,ovr,None,0.09418895965228409
