accuracy,iteration,time,random_state,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,bootstrap
0.37423312883435583,62,384.9659457206726,42,165,4,8,0.8300170000000001,27,False
0.43558282208588955,81,207.3566837310791,42,81,2,2,0.64753525,21,False
0.3374233128834356,68,375.30479407310486,42,143,3,7,0.9025097500000001,33,False
0.31901840490797545,43,610.7337620258331,42,240,8,8,0.9275072500000001,28,False
0.44785276073619634,36,646.1436414718628,42,392,8,7,0.6050395000000001,13,False
0.5030674846625767,83,223.38147354125977,42,189,2,6,0.35256475000000004,28,False
0.49079754601226994,102,110.0038812160492,42,57,6,2,0.46755325000000003,30,False
0.4233128834355828,113,8.966107845306396,42,29,5,9,0.15758425,19,True
0.4723926380368098,75,317.1062092781067,42,340,7,10,0.5750425,22,True
0.4723926380368098,92,188.92308831214905,42,351,6,10,0.2450755,9,False
0.15337423312883436,116,2.693678140640259,42,110,3,6,0.19258075,1,False
0.25153374233128833,114,22.0645751953125,42,162,7,1,0.5950405000000001,2,True
0.4233128834355828,111,42.25772213935852,42,60,7,10,0.5150485,9,True
0.4110429447852761,109,59.3707435131073,42,35,5,3,0.6750325,32,True
0.3987730061349693,108,71.64053797721863,42,85,4,5,0.69753025,7,True
0.4049079754601227,119,14.698385238647461,42,117,5,7,0.06009400000000001,12,True
0.44785276073619634,104,107.71381855010986,42,269,6,10,0.240076,12,True
0.5276073619631901,100,179.9460117816925,42,265,7,3,0.14758525,26,False
0.4662576687116564,107,102.87681913375854,42,75,3,4,0.5825417500000001,33,True
0.38650306748466257,44,693.3096702098846,42,325,9,8,0.7950205,14,False
0.4601226993865031,93,235.8603069782257,42,145,3,7,0.5350465000000001,28,False
0.38650306748466257,105,126.34001159667969,42,144,7,6,0.8850115000000001,6,True
0.4785276073619632,115,74.08487272262573,42,121,10,9,0.20757925000000002,18,False
0.4539877300613497,110,98.75756883621216,42,386,9,10,0.08509150000000001,20,False
0.5214723926380368,85,302.5534908771515,42,274,2,3,0.42255775,22,True
0.4785276073619632,118,83.18453907966614,42,52,4,3,0.62253775,31,True
0.4539877300613497,128,59.04755616188049,42,49,5,1,0.40006,40,True
0.4601226993865031,96,274.4871015548706,42,296,2,9,0.5450455000000001,18,True
0.4785276073619632,123,97.77989912033081,42,136,7,5,0.31006900000000004,23,True
0.39263803680981596,135,1.249817132949829,42,12,8,7,0.025097500000000002,28,False
0.4785276073619632,131,69.2050051689148,42,37,4,1,0.50254975,15,False
0.4539877300613497,101,284.0903661251068,42,314,4,10,0.5550445,18,True
0.1901840490797546,138,2.0110037326812744,42,78,3,6,0.10009000000000001,2,True
0.43558282208588955,137,19.384423971176147,42,54,3,6,0.15258475,None,True
0.48466257668711654,130,98.01450681686401,42,215,4,9,0.150085,25,False
0.4171779141104294,134,41.658782958984375,42,75,4,10,0.3250675,33,True
0.4723926380368098,117,178.58550643920898,42,96,3,4,0.49755025,34,False
0.26993865030674846,140,19.996813774108887,42,199,3,8,0.25007500000000005,3,True
0.4539877300613497,129,134.19709539413452,42,79,7,7,0.9500050000000001,31,True
0.44785276073619634,98,350.59262919425964,42,201,10,7,0.5800420000000001,23,False
0.4662576687116564,122,204.89358568191528,42,262,10,10,0.28757125,28,False
0.24539877300613497,136,96.33736848831177,42,268,10,7,0.7275272500000001,3,False
0.4662576687116564,112,284.2455840110779,42,337,10,10,0.30756925,None,False
