accuracy,iteration,time,solver,random_state,penalty,max_iter,class_weight,C
0.6380368098159509,5,0.9580190181732178,lbfgs,42,l2,10000,balanced,0.013727770182085486
0.6319018404907976,17,1.7592098712921143,lbfgs,42,l2,10000,balanced,0.012189895989248661
0.13496932515337423,20,5.5873377323150635,lbfgs,42,l2,10000,None,0.044177384488964765
0.13496932515337423,3,5.8113853931427,lbfgs,42,l2,10000,None,0.043092332281862634
0.1656441717791411,19,8.521669864654541,lbfgs,42,l2,10000,None,0.127291674619356
0.13496932515337423,4,8.826865911483765,lbfgs,42,l2,10000,None,0.002447935666196066
0.7177914110429447,14,9.161635875701904,lbfgs,42,l2,10000,balanced,0.8855233145028538
0.6748466257668712,13,10.86415719985962,lbfgs,42,None,10000,balanced,0.1964264645879854
0.6748466257668712,18,10.978493213653564,lbfgs,42,None,10000,balanced,0.6773295140086063
0.6748466257668712,15,11.14329195022583,lbfgs,42,None,10000,balanced,0.17298163592151014
0.6748466257668712,10,11.711727619171143,lbfgs,42,None,10000,balanced,0.5039645636126429
0.6748466257668712,7,11.811846256256104,lbfgs,42,None,10000,balanced,2.1379620895022304
0.6748466257668712,12,11.893547058105469,lbfgs,42,None,10000,balanced,171.08029875993253
0.6748466257668712,2,12.073118448257446,lbfgs,42,None,10000,balanced,4.277598314820376
0.6748466257668712,25,12.116391658782959,lbfgs,42,None,10000,balanced,0.0022594357702209783
0.7116564417177914,22,16.081616640090942,lbfgs,42,None,10000,None,4.081313915969719
0.6319018404907976,38,2.4452273845672607,lbfgs,42,l2,10000,balanced,0.012882495516931335
0.7116564417177914,21,17.069663763046265,lbfgs,42,None,10000,None,0.09136923736814541
0.7116564417177914,9,17.46203899383545,lbfgs,42,None,10000,None,0.10318106352675918
0.7116564417177914,11,17.61101984977722,lbfgs,42,None,10000,None,0.004385306977749856
0.6748466257668712,26,12.721469402313232,lbfgs,42,None,10000,balanced,0.3865449465982836
0.6748466257668712,27,12.655791282653809,lbfgs,42,None,10000,balanced,0.0015177491558612493
0.6319018404907976,39,2.4285457134246826,lbfgs,42,l2,10000,balanced,0.011282361216489924
0.7116564417177914,8,17.631072521209717,lbfgs,42,None,10000,None,0.19696996148999235
0.7116564417177914,0,17.94367551803589,lbfgs,42,None,10000,None,0.5475200153037678
0.20245398773006135,33,10.162699699401855,lbfgs,42,l2,10000,None,0.20081678041839857
0.13496932515337423,40,5.310423374176025,lbfgs,42,l2,10000,None,0.01804679146556722
0.588957055214724,24,21.818320274353027,lbfgs,42,l2,10000,None,1.7914306484060245
0.6748466257668712,32,12.369199514389038,lbfgs,42,None,10000,balanced,156.60297206860469
0.6748466257668712,34,12.26191520690918,lbfgs,42,None,10000,balanced,591.561634175473
0.6503067484662577,23,24.666630029678345,lbfgs,42,l2,10000,None,2.8106062003343975
0.6319018404907976,51,2.317781448364258,lbfgs,42,l2,10000,balanced,0.00805378441199066
0.7055214723926381,16,27.179811716079712,lbfgs,42,l2,10000,balanced,99.26588068710296
0.6871165644171779,1,27.354637384414673,lbfgs,42,l2,10000,None,795.0601750844187
0.7116564417177914,6,27.68593192100525,lbfgs,42,l2,10000,balanced,116.19836038697959
0.6380368098159509,55,2.668560266494751,lbfgs,42,l2,10000,balanced,0.032329575336809406
0.7116564417177914,30,18.937102556228638,lbfgs,42,None,10000,None,0.006975896043328045
0.6196319018404908,59,2.1855387687683105,lbfgs,42,l2,10000,balanced,0.0043371056350044145
