accuracy,iteration,time,shrinking,random_state,max_iter,kernel,decision_function_shape,class_weight,C
0.43558282208588955,173,96.56950879096985,False,42,10000,linear,ovr,balanced,0.04405548635065532
0.48466257668711654,170,102.52472877502441,False,42,10000,linear,ovr,balanced,0.0022039411818101087
0.4539877300613497,168,110.58270812034607,True,42,10000,linear,ovr,None,19.76969640111858
0.49079754601226994,172,104.06720566749573,False,42,10000,linear,ovr,balanced,0.00548529513941203
0.48466257668711654,174,104.08972358703613,False,42,10000,linear,ovr,balanced,0.0027039583641088436
0.4233128834355828,176,100.89875960350037,False,42,10000,linear,ovr,balanced,558.2130689177255
0.4539877300613497,180,99.31572794914246,False,42,10000,linear,ovr,None,64.50598332848311
0.4539877300613497,171,111.91468095779419,True,42,10000,linear,ovr,None,63.97348354826469
0.4233128834355828,175,108.51386499404907,True,42,10000,linear,ovr,balanced,1.2302687708123812
0.4539877300613497,184,95.03928017616272,False,42,10000,linear,ovr,None,471.6284552998373
0.4723926380368098,178,107.67018008232117,True,42,10000,linear,ovr,None,0.008677607449911457
0.4539877300613497,182,101.78824138641357,False,42,10000,linear,ovr,None,0.9890084450210647
0.4233128834355828,177,111.94889616966248,True,42,10000,linear,ovr,balanced,76.77149537690269
0.4233128834355828,183,101.0428352355957,False,42,10000,linear,ovr,balanced,59.53878941276854
0.4539877300613497,179,113.18960785865784,True,42,10000,linear,ovr,None,1.509384896654952
0.4233128834355828,187,97.1367073059082,False,42,10000,linear,ovr,balanced,0.14099379493587233
0.4539877300613497,181,111.72869515419006,True,42,10000,linear,ovr,None,1.6904409316432631
0.4233128834355828,188,99.52051091194153,False,42,10000,linear,ovr,balanced,922.9963848404526
0.4233128834355828,185,111.97512888908386,True,42,10000,linear,ovr,balanced,59.86872372480592
0.4233128834355828,189,99.56512999534607,False,42,10000,linear,ovr,balanced,0.12694044019618023
0.48466257668711654,186,109.32740950584412,True,42,10000,linear,ovr,None,0.007231027280500617
0.4233128834355828,190,99.89835143089294,False,42,10000,linear,ovr,balanced,414.1903726221003
0.4539877300613497,191,109.1011815071106,True,42,10000,linear,ovr,None,67.79536449241948
0.4539877300613497,192,97.48727941513062,False,42,10000,linear,ovr,None,0.055106141113906555
0.4539877300613497,193,99.71975445747375,False,42,10000,linear,ovr,None,1.480471324897625
0.4539877300613497,194,96.92903542518616,False,42,10000,linear,ovr,None,0.22803420720004164
0.4233128834355828,199,100.004718542099,False,42,10000,linear,ovr,balanced,113.03163247386955
0.49079754601226994,197,108.23329091072083,True,42,10000,linear,ovr,balanced,0.007033961712162472
0.49693251533742333,196,109.71457433700562,True,42,10000,linear,ovr,None,0.0017522658618857078
0.4233128834355828,195,114.59844732284546,True,42,10000,linear,ovr,balanced,1.1868613846449192
0.4233128834355828,198,109.55048441886902,True,42,10000,linear,ovr,balanced,13.061708881318404
0.4539877300613497,204,97.93611884117126,False,42,10000,linear,ovr,None,0.8128305161640986
0.4723926380368098,206,97.7334840297699,False,42,10000,linear,ovr,None,0.010129779687601016
0.4233128834355828,200,109.21001148223877,True,42,10000,linear,ovr,balanced,356.7795882885619
0.4233128834355828,202,109.04008316993713,True,42,10000,linear,ovr,balanced,245.6970827636836
0.4233128834355828,201,110.38864779472351,True,42,10000,linear,ovr,balanced,50.86276903064361
0.4233128834355828,203,109.3989679813385,True,42,10000,linear,ovr,balanced,51.28613839913648
0.4539877300613497,210,97.28002381324768,False,42,10000,linear,ovr,None,0.295665056508294
0.4539877300613497,205,109.00201344490051,True,42,10000,linear,ovr,None,4.446312674691084
0.4233128834355828,207,111.76966428756714,True,42,10000,linear,ovr,balanced,2.913399222570161
0.4539877300613497,209,108.80507826805115,True,42,10000,linear,ovr,None,122.46161992650464
0.4539877300613497,208,113.43401074409485,True,42,10000,linear,ovr,None,0.11240871934697293
0.4294478527607362,214,102.2794771194458,False,42,10000,linear,ovr,balanced,0.08294686950952626
0.48466257668711654,212,108.6081018447876,True,42,10000,linear,ovr,balanced,0.0024210290467361778
0.4233128834355828,211,111.56952667236328,True,42,10000,linear,ovr,balanced,152.756605823807
0.4233128834355828,213,113.17866063117981,True,42,10000,linear,ovr,balanced,242.3259924092547
0.4539877300613497,215,100.18381333351135,False,42,10000,linear,ovr,None,167.34009068393107
0.4539877300613497,216,110.48573017120361,True,42,10000,linear,ovr,None,0.9488553267278009
0.48466257668711654,217,112.16502118110657,True,42,10000,linear,ovr,balanced,0.0026302679918953813
0.4233128834355828,221,95.57568764686584,False,42,10000,linear,ovr,balanced,5.23359365186758
0.4233128834355828,218,113.33930325508118,True,42,10000,linear,ovr,balanced,0.11460405911366019
0.4539877300613497,219,101.68499255180359,False,42,10000,linear,ovr,None,76.9839161929434
0.4539877300613497,222,100.44933676719666,False,42,10000,linear,ovr,None,644.4659847416877
0.4539877300613497,228,96.33438611030579,False,42,10000,linear,ovr,None,0.04429961991003636
0.4785276073619632,220,110.55313777923584,True,42,10000,linear,ovr,balanced,0.010413578615284342
0.4233128834355828,224,104.04745602607727,False,42,10000,linear,ovr,balanced,849.5716271561207
0.4233128834355828,225,106.20768809318542,True,42,10000,linear,ovr,balanced,148.18355175164308
0.4601226993865031,229,98.92652559280396,False,42,10000,linear,ovr,None,0.01624800335227319
0.4233128834355828,223,109.83376121520996,True,42,10000,linear,ovr,balanced,0.5551367774352108
0.44785276073619634,230,100.88884568214417,False,42,10000,linear,ovr,balanced,0.019552396696208865
0.4539877300613497,226,112.54463148117065,True,42,10000,linear,ovr,None,304.78949896279767
0.49079754601226994,231,102.33572220802307,False,42,10000,linear,ovr,None,0.001303767047138214
0.4233128834355828,227,111.67651295661926,True,42,10000,linear,ovr,balanced,96.56060985415496
0.4539877300613497,234,101.42305302619934,False,42,10000,linear,ovr,None,0.08433347577642752
0.48466257668711654,236,98.0149667263031,False,42,10000,linear,ovr,balanced,0.0017378008287493763
0.4723926380368098,233,109.63510417938232,True,42,10000,linear,ovr,balanced,0.0011609138701261822
0.4233128834355828,232,112.37109065055847,True,42,10000,linear,ovr,balanced,93.41142557364785
0.4233128834355828,235,111.21960973739624,True,42,10000,linear,ovr,balanced,82.71799518641329
0.4233128834355828,237,110.75685334205627,True,42,10000,linear,ovr,balanced,7.072940424045753
0.4233128834355828,238,107.4027349948883,True,42,10000,linear,ovr,balanced,626.9024974761641
0.4539877300613497,239,112.66757154464722,True,42,10000,linear,ovr,None,0.07509309424540643
0.4233128834355828,241,90.76652097702026,False,42,10000,linear,ovr,balanced,1.480471324897625
0.4233128834355828,240,98.94670629501343,False,42,10000,linear,ovr,balanced,887.9734893257655
0.49079754601226994,242,106.56361031532288,True,42,10000,linear,ovr,balanced,0.0016398344276265361
0.4539877300613497,244,104.46443581581116,False,42,10000,linear,ovr,None,1.626297521013409
0.4233128834355828,243,110.85673427581787,True,42,10000,linear,ovr,balanced,10.046157902783946
0.4233128834355828,246,100.74052834510803,False,42,10000,linear,ovr,balanced,0.5536049950434
0.4233128834355828,250,99.10280704498291,False,42,10000,linear,ovr,balanced,0.12145069377157791
0.4233128834355828,249,100.53397583961487,False,42,10000,linear,ovr,balanced,593.1984396649716
0.4233128834355828,248,103.03749632835388,False,42,10000,linear,ovr,balanced,2.9053603143031452
0.4539877300613497,245,111.27825045585632,True,42,10000,linear,ovr,None,1.0251797048255566
0.4539877300613497,253,98.1199586391449,False,42,10000,linear,ovr,None,5.133339643802887
0.4233128834355828,247,110.60997080802917,True,42,10000,linear,ovr,balanced,835.6030182312475
0.4233128834355828,255,97.19031262397766,False,42,10000,linear,ovr,balanced,13.025667861366887
0.4539877300613497,252,107.37472796440125,True,42,10000,linear,ovr,None,4.81725903559163
0.4539877300613497,251,108.1712064743042,True,42,10000,linear,ovr,None,0.03671131996879641
0.4233128834355828,254,109.66476678848267,True,42,10000,linear,ovr,balanced,717.7942912713615
0.4539877300613497,259,99.80683279037476,False,42,10000,linear,ovr,None,171.08029875993253
0.4233128834355828,256,107.06697392463684,True,42,10000,linear,ovr,balanced,139.0592875465443
0.4233128834355828,257,109.08076095581055,True,42,10000,linear,ovr,balanced,0.8953647655495938
0.4233128834355828,260,107.82025671005249,True,42,10000,linear,ovr,balanced,391.92232245497627
0.48466257668711654,258,113.70336389541626,True,42,10000,linear,ovr,balanced,0.0065826384164090175
0.4233128834355828,262,106.0130729675293,True,42,10000,linear,ovr,balanced,0.22366601494661748
0.5030674846625767,261,111.90945839881897,True,42,10000,linear,ovr,None,0.0024076868456124447
0.4785276073619632,263,100.2240035533905,False,42,10000,linear,ovr,None,0.007791121911130927
0.4539877300613497,265,98.54996824264526,False,42,10000,linear,ovr,None,682.9674408079633
0.4233128834355828,264,100.74532437324524,False,42,10000,linear,ovr,balanced,1.5261597656254615
0.4233128834355828,271,95.87234830856323,False,42,10000,linear,ovr,balanced,0.9862794856312099
0.4233128834355828,269,102.39899897575378,False,42,10000,linear,ovr,balanced,2.818382931264452
0.4233128834355828,272,100.10797429084778,False,42,10000,linear,ovr,balanced,2.913399222570161
0.49079754601226994,266,113.69482135772705,True,42,10000,linear,ovr,balanced,0.007053424142580965
0.4233128834355828,276,94.66696500778198,False,42,10000,linear,ovr,balanced,38.26484865951093
0.4539877300613497,267,114.66199684143066,True,42,10000,linear,ovr,None,0.046687433439201856
0.4233128834355828,274,102.7942636013031,False,42,10000,linear,ovr,balanced,0.08046370017397997
0.4539877300613497,270,109.66356492042542,True,42,10000,linear,ovr,None,0.23572193636510064
0.49693251533742333,268,114.29447889328003,True,42,10000,linear,ovr,None,0.003894036338797171
0.4233128834355828,278,101.55855655670166,False,42,10000,linear,ovr,balanced,0.655239394015981
0.4233128834355828,273,113.52996730804443,True,42,10000,linear,ovr,balanced,75.71815097147055
0.4539877300613497,277,106.63284993171692,True,42,10000,linear,ovr,None,0.5566727981509474
0.4233128834355828,275,113.24477171897888,True,42,10000,linear,ovr,balanced,129.77767816857812
0.4233128834355828,282,96.21126008033752,False,42,10000,linear,ovr,balanced,2.3812226232768383
0.4785276073619632,279,109.72051930427551,True,42,10000,linear,ovr,None,0.007578792209160491
0.4233128834355828,280,107.70489072799683,True,42,10000,linear,ovr,balanced,67.23571072343181
0.4539877300613497,281,108.65984392166138,True,42,10000,linear,ovr,None,3.894036338797171
0.4539877300613497,284,100.67843723297119,False,42,10000,linear,ovr,None,6.8422667276595055
0.43558282208588955,283,105.63916730880737,True,42,10000,linear,ovr,balanced,0.042736603149693034
0.4539877300613497,287,97.40237474441528,False,42,10000,linear,ovr,None,347.05635400798684
0.4723926380368098,285,104.85022354125977,True,42,10000,linear,ovr,None,0.012496833972112192
0.4539877300613497,286,106.83723330497742,True,42,10000,linear,ovr,None,0.13194714571951166
0.43558282208588955,288,100.45610785484314,False,42,10000,linear,ovr,balanced,0.06631320218835525
0.4539877300613497,289,112.88123202323914,True,42,10000,linear,ovr,None,0.04032737929761131
0.4233128834355828,294,98.44553351402283,False,42,10000,linear,ovr,balanced,74.67925899308828
0.4233128834355828,293,101.27399110794067,False,42,10000,linear,ovr,balanced,0.4153364054890737
0.4233128834355828,296,98.15768909454346,False,42,10000,linear,ovr,balanced,178.31997722329163
0.4539877300613497,292,106.66557598114014,True,42,10000,linear,ovr,None,12.776149939707947
0.4233128834355828,290,112.66241335868835,True,42,10000,linear,ovr,balanced,795.0601750844187
0.43558282208588955,291,110.89436960220337,True,42,10000,linear,ovr,balanced,0.03215140824832691
0.43558282208588955,295,107.69123315811157,True,42,10000,linear,ovr,balanced,0.028946762641760285
0.4233128834355828,300,103.14098000526428,False,42,10000,linear,ovr,balanced,0.44750717204765567
0.4539877300613497,299,106.16738438606262,True,42,10000,linear,ovr,None,10.58766033113697
0.49079754601226994,302,99.60725331306458,False,42,10000,linear,ovr,balanced,0.005893862502405809
0.4601226993865031,297,111.99961471557617,True,42,10000,linear,ovr,None,0.0199894111123566
0.4723926380368098,298,110.78477191925049,True,42,10000,linear,ovr,balanced,0.0012473835142429433
0.49079754601226994,301,107.2105119228363,True,42,10000,linear,ovr,None,0.005670221181605433
0.4233128834355828,303,111.96104121208191,True,42,10000,linear,ovr,balanced,290.8037482735312
0.4539877300613497,304,109.97567486763,True,42,10000,linear,ovr,None,0.17881337486902157
0.4539877300613497,305,107.51283597946167,True,42,10000,linear,ovr,None,0.3098846042012058
0.4233128834355828,306,109.33268761634827,True,42,10000,linear,ovr,balanced,94.97296573624224
0.4539877300613497,308,101.11569809913635,False,42,10000,linear,ovr,None,16.565326493180176
0.44785276073619634,307,106.35667324066162,True,42,10000,linear,ovr,balanced,0.022636016404497483
