accuracy,iteration,time,solver,random_state,penalty,max_iter,class_weight,C
0.2085889570552147,5,0.017810344696044922,lbfgs,42,l2,10000,balanced,0.013727770182085486
0.2085889570552147,17,0.0238492488861084,lbfgs,42,l2,10000,balanced,0.012189895989248661
0.1411042944785276,3,0.0561981201171875,lbfgs,42,l2,10000,None,0.043092332281862634
0.1411042944785276,20,0.06815719604492188,lbfgs,42,l2,10000,None,0.044177384488964765
0.15950920245398773,19,0.09894919395446777,lbfgs,42,l2,10000,None,0.127291674619356
0.13496932515337423,4,0.11874985694885254,lbfgs,42,l2,10000,None,0.002447935666196066
0.25153374233128833,14,0.19465041160583496,lbfgs,42,l2,10000,balanced,0.8855233145028538
0.26993865030674846,24,0.3327925205230713,lbfgs,42,l2,10000,None,1.7914306484060245
0.294478527607362,23,0.40253138542175293,lbfgs,42,l2,10000,None,2.8106062003343975
0.2392638036809816,16,0.7086939811706543,lbfgs,42,l2,10000,balanced,99.26588068710296
0.25153374233128833,29,0.6705617904663086,lbfgs,42,l2,10000,balanced,39.77406691050278
0.2392638036809816,6,0.828254222869873,lbfgs,42,l2,10000,balanced,116.19836038697959
0.22699386503067484,2,0.8597915172576904,lbfgs,42,None,10000,balanced,4.277598314820376
0.22699386503067484,10,0.8601577281951904,lbfgs,42,None,10000,balanced,0.5039645636126429
0.17177914110429449,33,0.1330115795135498,lbfgs,42,l2,10000,None,0.20081678041839857
0.22699386503067484,12,0.8858761787414551,lbfgs,42,None,10000,balanced,171.08029875993253
0.22699386503067484,15,0.8864414691925049,lbfgs,42,None,10000,balanced,0.17298163592151014
0.2085889570552147,38,0.023388385772705078,lbfgs,42,l2,10000,balanced,0.012882495516931335
0.22699386503067484,13,0.9287509918212891,lbfgs,42,None,10000,balanced,0.1964264645879854
0.2085889570552147,39,0.023418188095092773,lbfgs,42,l2,10000,balanced,0.011282361216489924
0.22699386503067484,7,0.9343678951263428,lbfgs,42,None,10000,balanced,2.1379620895022304
0.22699386503067484,25,0.8968095779418945,lbfgs,42,None,10000,balanced,0.0022594357702209783
0.22699386503067484,26,0.8961546421051025,lbfgs,42,None,10000,balanced,0.3865449465982836
0.22699386503067484,9,0.9651141166687012,lbfgs,42,None,10000,None,0.10318106352675918
0.22699386503067484,27,0.8804779052734375,lbfgs,42,None,10000,balanced,0.0015177491558612493
0.22699386503067484,8,0.9777119159698486,lbfgs,42,None,10000,None,0.19696996148999235
0.22699386503067484,21,0.9711601734161377,lbfgs,42,None,10000,None,0.09136923736814541
0.22699386503067484,11,0.9896552562713623,lbfgs,42,None,10000,None,0.004385306977749856
0.22699386503067484,22,0.9688360691070557,lbfgs,42,None,10000,None,4.081313915969719
0.13496932515337423,40,0.06610226631164551,lbfgs,42,l2,10000,None,0.01804679146556722
0.2331288343558282,28,0.8723573684692383,lbfgs,42,l2,10000,balanced,180.80065521100045
0.22699386503067484,0,1.018883228302002,lbfgs,42,None,10000,None,0.5475200153037678
0.20245398773006135,60,0.17746734619140625,lbfgs,42,l2,10000,None,0.4716284552998378
0.22699386503067484,30,0.9909138679504395,lbfgs,42,None,10000,None,0.006975896043328045
0.22699386503067484,18,0.8523685932159424,lbfgs,42,None,10000,balanced,0.6773295140086063
0.22699386503067484,32,0.918506383895874,lbfgs,42,None,10000,balanced,156.60297206860469
0.24539877300613497,36,0.5802247524261475,lbfgs,42,l2,10000,balanced,21.30100037411248
0.13496932515337423,68,0.0944676399230957,lbfgs,42,l2,10000,None,0.004897788193684461
0.26380368098159507,31,1.1971206665039062,lbfgs,42,l2,10000,None,179.8042695177435
0.25153374233128833,43,0.6521105766296387,lbfgs,42,l2,10000,balanced,40.66305463404279
0.22699386503067484,34,0.8687725067138672,lbfgs,42,None,10000,balanced,591.561634175473
0.25153374233128833,1,1.7336552143096924,lbfgs,42,l2,10000,None,795.0601750844187
0.2883435582822086,58,0.7855610847473145,lbfgs,42,l2,10000,None,34.260997248813695
0.2085889570552147,74,0.18182587623596191,lbfgs,42,l2,10000,None,0.588301559988882
0.2883435582822086,48,0.8446364402770996,lbfgs,42,l2,10000,None,40.10513660865751
0.2085889570552147,59,0.033440351486206055,lbfgs,42,l2,10000,balanced,0.0043371056350044145
0.22699386503067484,35,0.9992740154266357,lbfgs,42,None,10000,None,51.14462515963039
0.22699386503067484,42,0.9089772701263428,lbfgs,42,None,10000,balanced,6.937452139421228
0.22699386503067484,50,0.8891961574554443,lbfgs,42,None,10000,balanced,0.017076544728138743
0.22699386503067484,47,0.9096083641052246,lbfgs,42,None,10000,balanced,0.0028734258866748713
0.22699386503067484,56,0.8852307796478271,lbfgs,42,None,10000,balanced,0.588301559988882
0.22699386503067484,54,0.890869140625,lbfgs,42,l2,10000,balanced,193.73139245819533
0.13496932515337423,80,0.06938481330871582,lbfgs,42,l2,10000,None,0.029675633580735286
0.2147239263803681,51,0.0333399772644043,lbfgs,42,l2,10000,balanced,0.00805378441199066
0.22699386503067484,41,0.9972367286682129,lbfgs,42,None,10000,None,89.61898068616138
0.2147239263803681,55,0.031189441680908203,lbfgs,42,l2,10000,balanced,0.032329575336809406
0.22699386503067484,46,0.9829452037811279,lbfgs,42,None,10000,None,5.910170366102436
0.2392638036809816,37,1.0676994323730469,lbfgs,42,l2,10000,balanced,156.60297206860469
0.22699386503067484,44,0.9897236824035645,lbfgs,42,None,10000,None,1.412537544622754
0.22085889570552147,45,1.0383872985839844,lbfgs,42,l2,10000,balanced,211.64109507708636
0.1411042944785276,90,0.07587146759033203,lbfgs,42,l2,10000,None,0.07066429004252071
0.22699386503067484,62,1.0384631156921387,lbfgs,42,None,10000,None,0.1863802972346199
0.22699386503067484,61,0.8964710235595703,lbfgs,42,None,10000,balanced,0.11945380829338861
0.22699386503067484,64,1.0044620037078857,lbfgs,42,None,10000,None,0.4677351412871981
0.27607361963190186,81,0.39603090286254883,lbfgs,42,l2,10000,balanced,7.834296427662112
0.3067484662576687,84,0.4660055637359619,lbfgs,42,l2,10000,None,3.7566436461445862
0.22699386503067484,70,0.8759443759918213,lbfgs,42,None,10000,balanced,1.4481048230513716
0.22699386503067484,69,0.872913122177124,lbfgs,42,None,10000,balanced,0.0042305808577652315
0.22699386503067484,66,1.0584352016448975,lbfgs,42,l2,10000,balanced,295.665056508294
0.22699386503067484,72,0.8751342296600342,lbfgs,42,None,10000,balanced,0.018501204347718587
