accuracy,iteration,time,solver,random_state,penalty,max_iter,class_weight,C
0.6134969325153374,5,0.9919378757476807,lbfgs,42,l2,10000,balanced,0.013727770182085486
0.13496932515337423,3,6.361041307449341,lbfgs,42,l2,10000,None,0.043092332281862634
0.6257668711656442,17,3.4810898303985596,lbfgs,42,l2,10000,balanced,0.012189895989248661
0.13496932515337423,4,12.164041519165039,lbfgs,42,l2,10000,None,0.002447935666196066
0.7116564417177914,14,13.085091590881348,lbfgs,42,l2,10000,balanced,0.8855233145028538
0.6319018404907976,2,15.760284900665283,lbfgs,42,None,10000,balanced,4.277598314820376
0.6319018404907976,7,16.059953927993774,lbfgs,42,None,10000,balanced,2.1379620895022304
0.6319018404907976,13,16.058735847473145,lbfgs,42,None,10000,balanced,0.1964264645879854
0.6319018404907976,12,16.153707265853882,lbfgs,42,None,10000,balanced,171.08029875993253
0.6319018404907976,15,16.378260135650635,lbfgs,42,None,10000,balanced,0.17298163592151014
0.6319018404907976,10,16.427622079849243,lbfgs,42,None,10000,balanced,0.5039645636126429
0.13496932515337423,20,7.750488758087158,lbfgs,42,l2,10000,None,0.044177384488964765
0.17177914110429449,19,12.353079795837402,lbfgs,42,l2,10000,None,0.127291674619356
0.6319018404907976,18,17.678868293762207,lbfgs,42,None,10000,balanced,0.6773295140086063
0.6871165644171779,0,27.839725017547607,lbfgs,42,None,10000,None,0.5475200153037678
0.6871165644171779,9,27.982318878173828,lbfgs,42,None,10000,None,0.10318106352675918
0.6871165644171779,11,28.116732358932495,lbfgs,42,None,10000,None,0.004385306977749856
0.6871165644171779,8,28.184020042419434,lbfgs,42,None,10000,None,0.19696996148999235
0.6319018404907976,26,18.026838541030884,lbfgs,42,None,10000,balanced,0.3865449465982836
0.6319018404907976,25,18.554351329803467,lbfgs,42,None,10000,balanced,0.0022594357702209783
0.6319018404907976,27,18.069308519363403,lbfgs,42,None,10000,balanced,0.0015177491558612493
0.7177914110429447,16,39.17967462539673,lbfgs,42,l2,10000,balanced,99.26588068710296
0.2085889570552147,33,16.66450047492981,lbfgs,42,l2,10000,None,0.20081678041839857
0.7055214723926381,6,45.16299867630005,lbfgs,42,l2,10000,balanced,116.19836038697959
0.6871165644171779,22,29.23673725128174,lbfgs,42,None,10000,None,4.081313915969719
0.6871165644171779,21,30.050251960754395,lbfgs,42,None,10000,None,0.09136923736814541
0.6319018404907976,32,18.26638150215149,lbfgs,42,None,10000,balanced,156.60297206860469
0.6196319018404908,38,3.5468783378601074,lbfgs,42,l2,10000,balanced,0.012882495516931335
0.6196319018404908,39,3.3308849334716797,lbfgs,42,l2,10000,balanced,0.011282361216489924
0.6993865030674846,1,49.612011194229126,lbfgs,42,l2,10000,None,795.0601750844187
0.6073619631901841,24,34.49160861968994,lbfgs,42,l2,10000,None,1.7914306484060245
0.6319018404907976,34,17.301465272903442,lbfgs,42,None,10000,balanced,591.561634175473
0.13496932515337423,40,7.538517475128174,lbfgs,42,l2,10000,None,0.01804679146556722
0.6871165644171779,30,29.764955759048462,lbfgs,42,None,10000,None,0.006975896043328045
0.6380368098159509,23,44.71348023414612,lbfgs,42,l2,10000,None,2.8106062003343975
0.6871165644171779,35,29.5532546043396,lbfgs,42,None,10000,None,51.14462515963039
0.6319018404907976,42,18.420801401138306,lbfgs,42,None,10000,balanced,6.937452139421228
0.7300613496932515,29,38.59605884552002,lbfgs,42,l2,10000,balanced,39.77406691050278
0.6196319018404908,51,3.0957751274108887,lbfgs,42,l2,10000,balanced,0.00805378441199066
0.6993865030674846,28,43.63714146614075,lbfgs,42,l2,10000,balanced,180.80065521100045
0.6319018404907976,47,18.025979042053223,lbfgs,42,None,10000,balanced,0.0028734258866748713
0.6257668711656442,55,4.176631689071655,lbfgs,42,l2,10000,balanced,0.032329575336809406
0.6319018404907976,49,18.101162672042847,lbfgs,42,None,10000,balanced,0.030846081377571413
0.6871165644171779,41,30.16167664527893,lbfgs,42,None,10000,None,89.61898068616138
0.7116564417177914,37,37.2613422870636,lbfgs,42,l2,10000,balanced,156.60297206860469
0.6871165644171779,44,29.391148328781128,lbfgs,42,None,10000,None,1.412537544622754
