accuracy,iteration,time,solver,random_state,penalty,max_iter,class_weight,C
0.5705521472392638,5,2.0655875205993652,lbfgs,42,l2,10000,balanced,0.013727770182085486
0.13496932515337423,3,6.472697496414185,lbfgs,42,l2,10000,None,0.043092332281862634
0.5644171779141104,17,3.384490966796875,lbfgs,42,l2,10000,balanced,0.012189895989248661
0.13496932515337423,4,11.055492877960205,lbfgs,42,l2,10000,None,0.002447935666196066
0.6871165644171779,14,16.617026567459106,lbfgs,42,l2,10000,balanced,0.8855233145028538
0.6319018404907976,13,16.665620803833008,lbfgs,42,None,10000,balanced,0.1964264645879854
0.6319018404907976,15,17.109010219573975,lbfgs,42,None,10000,balanced,0.17298163592151014
0.6319018404907976,12,17.269789457321167,lbfgs,42,None,10000,balanced,171.08029875993253
0.6319018404907976,7,17.799185514450073,lbfgs,42,None,10000,balanced,2.1379620895022304
0.6319018404907976,2,17.99309539794922,lbfgs,42,None,10000,balanced,4.277598314820376
0.6319018404907976,10,18.394450187683105,lbfgs,42,None,10000,balanced,0.5039645636126429
0.17177914110429449,19,12.163933515548706,lbfgs,42,l2,10000,None,0.127291674619356
0.13496932515337423,20,9.135376453399658,lbfgs,42,l2,10000,None,0.044177384488964765
0.6687116564417178,9,26.14481544494629,lbfgs,42,None,10000,None,0.10318106352675918
0.6687116564417178,0,27.44060444831848,lbfgs,42,None,10000,None,0.5475200153037678
0.6687116564417178,8,27.66427707672119,lbfgs,42,None,10000,None,0.19696996148999235
0.6687116564417178,11,27.79475235939026,lbfgs,42,None,10000,None,0.004385306977749856
0.6319018404907976,18,18.823535680770874,lbfgs,42,None,10000,balanced,0.6773295140086063
0.7116564417177914,1,31.216131448745728,lbfgs,42,l2,10000,None,795.0601750844187
0.6319018404907976,25,19.09493923187256,lbfgs,42,None,10000,balanced,0.0022594357702209783
0.6319018404907976,26,19.708593368530273,lbfgs,42,None,10000,balanced,0.3865449465982836
0.7177914110429447,6,40.07874917984009,lbfgs,42,l2,10000,balanced,116.19836038697959
0.6319018404907976,27,19.485102891921997,lbfgs,42,None,10000,balanced,0.0015177491558612493
0.22085889570552147,33,14.874987840652466,lbfgs,42,l2,10000,None,0.20081678041839857
0.6687116564417178,21,27.778345108032227,lbfgs,42,None,10000,None,0.09136923736814541
0.6687116564417178,22,27.55291438102722,lbfgs,42,None,10000,None,4.081313915969719
0.5644171779141104,38,3.318042039871216,lbfgs,42,l2,10000,balanced,0.012882495516931335
0.5705521472392638,39,3.468751907348633,lbfgs,42,l2,10000,balanced,0.011282361216489924
0.6319018404907976,32,19.4252712726593,lbfgs,42,None,10000,balanced,156.60297206860469
