accuracy,iteration,time,solver,random_state,penalty,max_iter,class_weight,C
0.558282208588957,5,0.0734720230102539,lbfgs,42,l2,10000,balanced,0.013727770182085486
0.147239263803681,3,0.20853281021118164,lbfgs,42,l2,10000,None,0.043092332281862634
0.13496932515337423,4,0.3220858573913574,lbfgs,42,l2,10000,None,0.002447935666196066
0.558282208588957,17,0.11143970489501953,lbfgs,42,l2,10000,balanced,0.012189895989248661
0.6687116564417178,14,0.5381078720092773,lbfgs,42,l2,10000,balanced,0.8855233145028538
0.656441717791411,2,0.5722553730010986,lbfgs,42,None,10000,balanced,4.277598314820376
0.656441717791411,10,0.5734779834747314,lbfgs,42,None,10000,balanced,0.5039645636126429
0.656441717791411,7,0.5738086700439453,lbfgs,42,None,10000,balanced,2.1379620895022304
0.656441717791411,12,0.5764739513397217,lbfgs,42,None,10000,balanced,171.08029875993253
0.656441717791411,13,0.5855917930603027,lbfgs,42,None,10000,balanced,0.1964264645879854
0.656441717791411,15,0.5866706371307373,lbfgs,42,None,10000,balanced,0.17298163592151014
0.20245398773006135,19,0.35346293449401855,lbfgs,42,l2,10000,None,0.127291674619356
0.6932515337423313,0,0.7531101703643799,lbfgs,42,None,10000,None,0.5475200153037678
0.6932515337423313,11,0.7604250907897949,lbfgs,42,None,10000,None,0.004385306977749856
0.6932515337423313,8,0.7769501209259033,lbfgs,42,None,10000,None,0.19696996148999235
0.6932515337423313,9,0.7777321338653564,lbfgs,42,None,10000,None,0.10318106352675918
0.15337423312883436,20,0.2284705638885498,lbfgs,42,l2,10000,None,0.044177384488964765
0.656441717791411,18,0.588658332824707,lbfgs,42,None,10000,balanced,0.6773295140086063
0.6748466257668712,1,1.0037965774536133,lbfgs,42,l2,10000,None,795.0601750844187
0.6871165644171779,6,1.1147377490997314,lbfgs,42,l2,10000,balanced,116.19836038697959
0.656441717791411,25,0.5917646884918213,lbfgs,42,None,10000,balanced,0.0022594357702209783
0.656441717791411,26,0.6022377014160156,lbfgs,42,None,10000,balanced,0.3865449465982836
0.7116564417177914,16,1.1352143287658691,lbfgs,42,l2,10000,balanced,99.26588068710296
0.558282208588957,38,0.10407614707946777,lbfgs,42,l2,10000,balanced,0.012882495516931335
0.656441717791411,27,0.5873334407806396,lbfgs,42,None,10000,balanced,0.0015177491558612493
0.5521472392638037,39,0.10065197944641113,lbfgs,42,l2,10000,balanced,0.011282361216489924
0.6932515337423313,21,0.791923999786377,lbfgs,42,None,10000,None,0.09136923736814541
0.6932515337423313,22,0.803685188293457,lbfgs,42,None,10000,None,4.081313915969719
0.656441717791411,32,0.6116700172424316,lbfgs,42,None,10000,balanced,156.60297206860469
